POLineID,PONumber,OrderDate,SupplierID,ProductID,WarehouseID,QtyOrdered,UnitCostNGN,LineValueNGN,PromisedDate,ReceivedDate
POL-00683,PO-2024-00683,2024-09-16,SUP-16,PRD-0039,WH-IBD,159,12400,1971600,2024-09-23,2024-09-26
POL-00684,PO-2024-00684,2024-09-16,SUP-17,PRD-0050,WH-ABJ,66,4600,303600,2024-09-30,2024-10-03
POL-00685,PO-2024-00685,2024-09-16,SUP-25,PRD-0068,WH-LAG1,163,13200,2151600,2024-09-23,2024-09-23
POL-00686,PO-2024-00686,2024-09-16,SUP-01,PRD-0069,WH-LAG1,33,13800,455400,2024-09-23,2024-09-19
POL-00687,PO-2024-00687,2024-09-16,SUP-01,PRD-0069,WH-LAG2,20,13800,276000,2024-09-23,2024-09-23
POL-00688,PO-2024-00688,2024-09-16,SUP-01,PRD-0075,WH-PHC,31,26800,830800,2024-09-23,2024-09-23
POL-00689,PO-2024-00689,2024-09-16,SUP-05,PRD-0077,WH-ABJ,260,25600,6656000,2024-09-23,2024-09-19
POL-00690,PO-2024-00690,2024-09-16,SUP-25,PRD-0089,WH-LAG2,52,11200,582400,2024-09-23,2024-09-21
POL-00691,PO-2024-00691,2024-09-16,SUP-18,PRD-0092,WH-ABJ,49,24800,1215200,2024-09-26,2024-09-25
POL-00692,PO-2024-00692,2024-09-16,SUP-14,PRD-0099,WH-LAG1,47,12600,592200,2024-10-07,2024-10-07
POL-00693,PO-2024-00693,2024-09-16,SUP-14,PRD-0102,WH-LAG2,54,14200,766800,2024-10-07,2024-10-09
POL-00694,PO-2024-00694,2024-09-16,SUP-18,PRD-0116,WH-LAG1,79,13800,1090200,2024-09-26,2024-09-24
POL-00695,PO-2024-00695,2024-09-16,SUP-10,PRD-0122,WH-LAG2,123,14800,1820400,2024-09-30,2024-09-29
POL-00696,PO-2024-00696,2024-09-16,SUP-14,PRD-0124,WH-PHC,68,6800,462400,2024-10-07,2024-10-07
POL-00697,PO-2024-00697,2024-09-16,SUP-23,PRD-0132,WH-ABJ,69,31400,2166600,2024-09-30,2024-10-02
POL-00698,PO-2024-00698,2024-09-16,SUP-11,PRD-0137,WH-ABJ,108,24200,2613600,2024-09-26,2024-09-21
POL-00699,PO-2024-00699,2024-09-16,SUP-15,PRD-0139,WH-IBD,75,28800,2160000,2024-09-30,2024-09-27
POL-00700,PO-2024-00700,2024-09-16,SUP-07,PRD-0152,WH-ABJ,66,21600,1425600,2024-09-26,2024-09-22
POL-00701,PO-2024-00701,2024-09-16,SUP-15,PRD-0159,WH-ABJ,57,19800,1128600,2024-09-30,2024-09-30
POL-00702,PO-2024-00702,2024-09-16,SUP-15,PRD-0167,WH-LAG2,74,10800,799200,2024-09-30,2024-10-01
POL-00703,PO-2024-00703,2024-09-23,SUP-12,PRD-0004,WH-PHC,148,3900,577200,2024-09-30,2024-09-26
POL-00704,PO-2024-00704,2024-09-23,SUP-12,PRD-0012,WH-IBD,46,14400,662400,2024-09-30,2024-09-27
POL-00705,PO-2024-00705,2024-09-23,SUP-08,PRD-0016,WH-LAG1,183,34500,6313500,2024-10-07,2024-10-05
POL-00706,PO-2024-00706,2024-09-23,SUP-24,PRD-0020,WH-LAG1,143,23800,3403400,2024-10-07,2024-10-18
POL-00707,PO-2024-00707,2024-09-23,SUP-04,PRD-0025,WH-ABJ,82,4300,352600,2024-10-07,2024-10-12
POL-00708,PO-2024-00708,2024-09-23,SUP-16,PRD-0030,WH-ABJ,22,21500,473000,2024-09-30,2024-09-28
POL-00709,PO-2024-00709,2024-09-23,SUP-16,PRD-0031,WH-PHC,86,30200,2597200,2024-09-30,2024-09-27
POL-00710,PO-2024-00710,2024-09-23,SUP-08,PRD-0033,WH-LAG1,83,9400,780200,2024-10-07,2024-10-05
POL-00711,PO-2024-00711,2024-09-23,SUP-08,PRD-0033,WH-PHC,64,9400,601600,2024-10-07,2024-10-05
POL-00712,PO-2024-00712,2024-09-23,SUP-08,PRD-0034,WH-LAG2,29,12900,374100,2024-10-07,2024-10-05
POL-00713,PO-2024-00713,2024-09-23,SUP-04,PRD-0038,WH-IBD,27,11900,321300,2024-10-07,2024-10-10
POL-00714,PO-2024-00714,2024-09-23,SUP-13,PRD-0048,WH-IBD,48,14500,696000,2024-10-07,2024-10-13
POL-00715,PO-2024-00715,2024-09-23,SUP-17,PRD-0050,WH-LAG2,45,4600,207000,2024-10-07,2024-10-08
POL-00716,PO-2024-00716,2024-09-23,SUP-09,PRD-0056,WH-LAG1,60,21400,1284000,2024-10-07,2024-10-11
POL-00717,PO-2024-00717,2024-09-23,SUP-09,PRD-0056,WH-IBD,47,21400,1005800,2024-10-07,2024-10-14
POL-00718,PO-2024-00718,2024-09-23,SUP-25,PRD-0058,WH-LAG2,41,14900,610900,2024-09-30,2024-09-26
POL-00719,PO-2024-00719,2024-09-23,SUP-05,PRD-0079,WH-LAG2,67,38500,2579500,2024-09-30,2024-09-28
POL-00720,PO-2024-00720,2024-09-23,SUP-01,PRD-0082,WH-ABJ,84,25800,2167200,2024-09-30,2024-09-26
POL-00721,PO-2024-00721,2024-09-23,SUP-10,PRD-0095,WH-PHC,25,16900,422500,2024-10-07,2024-10-09
POL-00722,PO-2024-00722,2024-09-23,SUP-18,PRD-0097,WH-LAG1,35,17800,623000,2024-10-03,2024-10-03
POL-00723,PO-2024-00723,2024-09-23,SUP-14,PRD-0099,WH-ABJ,40,12600,504000,2024-10-14,2024-10-11
POL-00724,PO-2024-00724,2024-09-23,SUP-06,PRD-0103,WH-LAG1,146,29800,4350800,2024-10-03,2024-09-29
POL-00725,PO-2024-00725,2024-09-23,SUP-02,PRD-0105,WH-IBD,23,34600,795800,2024-10-03,2024-10-03
POL-00726,PO-2024-00726,2024-09-23,SUP-06,PRD-0110,WH-LAG2,25,24800,620000,2024-10-03,2024-10-03
POL-00727,PO-2024-00727,2024-09-23,SUP-14,PRD-0118,WH-LAG2,172,17600,3027200,2024-10-14,2024-10-14
POL-00728,PO-2024-00728,2024-09-23,SUP-10,PRD-0125,WH-LAG2,345,12800,4416000,2024-10-07,2024-10-04
POL-00729,PO-2024-00729,2024-09-23,SUP-22,PRD-0128,WH-LAG2,72,16800,1209600,2024-10-07,2024-10-08
POL-00730,PO-2024-00730,2024-09-23,SUP-23,PRD-0132,WH-IBD,57,31400,1789800,2024-10-07,2024-10-08
POL-00731,PO-2024-00731,2024-09-23,SUP-03,PRD-0140,WH-LAG1,59,23400,1380600,2024-09-30,2024-09-26
POL-00732,PO-2024-00732,2024-09-23,SUP-19,PRD-0145,WH-ABJ,117,25400,2971800,2024-10-03,2024-09-28
POL-00733,PO-2024-00733,2024-09-23,SUP-23,PRD-0150,WH-IBD,54,38400,2073600,2024-10-07,2024-10-07
POL-00734,PO-2024-00734,2024-09-23,SUP-15,PRD-0154,WH-PHC,63,33600,2116800,2024-10-07,2024-10-01
POL-00735,PO-2024-00735,2024-09-23,SUP-11,PRD-0162,WH-LAG2,54,23800,1285200,2024-10-03,2024-10-01
POL-00736,PO-2024-00736,2024-09-23,SUP-23,PRD-0168,WH-LAG1,61,15600,951600,2024-10-07,2024-10-07
POL-00737,PO-2024-00737,2024-09-30,SUP-24,PRD-0001,WH-LAG2,52,4200,218400,2024-10-14,2024-10-17
POL-00738,PO-2024-00738,2024-09-30,SUP-12,PRD-0004,WH-LAG1,295,3900,1150500,2024-10-07,2024-10-03
POL-00739,PO-2024-00739,2024-09-30,SUP-12,PRD-0004,WH-IBD,163,3900,635700,2024-10-07,2024-10-03
POL-00740,PO-2024-00740,2024-09-30,SUP-24,PRD-0006,WH-LAG1,45,2500,112500,2024-10-14,2024-10-14
POL-00741,PO-2024-00741,2024-09-30,SUP-24,PRD-0006,WH-ABJ,30,2500,75000,2024-10-14,2024-10-13
POL-00742,PO-2024-00742,2024-09-30,SUP-20,PRD-0008,WH-LAG1,87,13500,1174500,2024-10-10,2024-10-07
POL-00743,PO-2024-00743,2024-09-30,SUP-20,PRD-0008,WH-ABJ,47,13500,634500,2024-10-10,2024-10-09
POL-00744,PO-2024-00744,2024-09-30,SUP-04,PRD-0009,WH-LAG2,25,14200,355000,2024-10-14,2024-10-15
POL-00745,PO-2024-00745,2024-09-30,SUP-12,PRD-0012,WH-PHC,41,14400,590400,2024-10-07,2024-10-07
POL-00746,PO-2024-00746,2024-09-30,SUP-04,PRD-0026,WH-IBD,60,3600,216000,2024-10-14,2024-10-26
POL-00747,PO-2024-00747,2024-09-30,SUP-08,PRD-0034,WH-LAG1,52,12900,670800,2024-10-14,2024-10-09
POL-00748,PO-2024-00748,2024-09-30,SUP-20,PRD-0043,WH-LAG2,73,15200,1109600,2024-10-10,2024-10-05
POL-00749,PO-2024-00749,2024-09-30,SUP-13,PRD-0046,WH-ABJ,54,13800,745200,2024-10-14,2024-10-14
POL-00750,PO-2024-00750,2024-09-30,SUP-17,PRD-0072,WH-IBD,39,32600,1271400,2024-10-14,2024-10-22
POL-00751,PO-2024-00751,2024-09-30,SUP-01,PRD-0075,WH-ABJ,24,26800,643200,2024-10-07,2024-10-04
POL-00752,PO-2024-00752,2024-09-30,SUP-13,PRD-0080,WH-LAG1,167,19600,3273200,2024-10-14,2024-10-11
POL-00753,PO-2024-00753,2024-09-30,SUP-01,PRD-0082,WH-LAG1,175,25800,4515000,2024-10-07,2024-10-05
POL-00754,PO-2024-00754,2024-09-30,SUP-14,PRD-0091,WH-LAG2,78,21600,1684800,2024-10-21,2024-10-20
POL-00755,PO-2024-00755,2024-09-30,SUP-10,PRD-0106,WH-LAG1,51,32800,1672800,2024-10-14,2024-10-07
POL-00756,PO-2024-00756,2024-09-30,SUP-14,PRD-0107,WH-PHC,25,33400,835000,2024-10-21,2024-10-17
POL-00757,PO-2024-00757,2024-09-30,SUP-10,PRD-0117,WH-LAG2,70,15200,1064000,2024-10-14,2024-10-14
POL-00758,PO-2024-00758,2024-09-30,SUP-15,PRD-0149,WH-LAG1,55,39800,2189000,2024-10-14,2024-10-14
POL-00759,PO-2024-00759,2024-10-07,SUP-20,PRD-0008,WH-LAG2,55,13500,742500,2024-10-17,2024-10-18
POL-00760,PO-2024-00760,2024-10-07,SUP-20,PRD-0008,WH-IBD,50,13500,675000,2024-10-17,2024-10-17
POL-00761,PO-2024-00761,2024-10-07,SUP-24,PRD-0010,WH-LAG1,28,13200,369600,2024-10-21,2024-10-22
POL-00762,PO-2024-00762,2024-10-07,SUP-12,PRD-0018,WH-LAG2,64,48200,3084800,2024-10-14,2024-10-13
POL-00763,PO-2024-00763,2024-10-07,SUP-12,PRD-0018,WH-PHC,73,48200,3518600,2024-10-14,2024-10-11
POL-00764,PO-2024-00764,2024-10-07,SUP-04,PRD-0019,WH-LAG2,94,26400,2481600,2024-10-21,2024-10-30
POL-00765,PO-2024-00765,2024-10-07,SUP-20,PRD-0035,WH-LAG2,77,11800,908600,2024-10-17,2024-10-12
POL-00766,PO-2024-00766,2024-10-07,SUP-08,PRD-0037,WH-LAG1,170,19800,3366000,2024-10-21,2024-10-20
POL-00767,PO-2024-00767,2024-10-07,SUP-24,PRD-0044,WH-LAG1,15,6800,102000,2024-10-21,2024-11-01
POL-00768,PO-2024-00768,2024-10-07,SUP-13,PRD-0046,WH-LAG1,91,13800,1255800,2024-10-21,2024-11-05
POL-00769,PO-2024-00769,2024-10-07,SUP-05,PRD-0053,WH-LAG1,33,32800,1082400,2024-10-14,2024-10-14
POL-00770,PO-2024-00770,2024-10-07,SUP-05,PRD-0053,WH-ABJ,27,32800,885600,2024-10-14,2024-10-10
POL-00771,PO-2024-00771,2024-10-07,SUP-17,PRD-0057,WH-LAG2,162,15800,2559600,2024-10-21,2024-10-18
POL-00772,PO-2024-00772,2024-10-07,SUP-05,PRD-0062,WH-ABJ,131,13600,1781600,2024-10-14,2024-10-14
POL-00773,PO-2024-00773,2024-10-07,SUP-09,PRD-0065,WH-ABJ,126,26400,3326400,2024-10-21,2024-10-23
POL-00774,PO-2024-00774,2024-10-07,SUP-25,PRD-0068,WH-PHC,109,13200,1438800,2024-10-14,2024-10-14
POL-00775,PO-2024-00775,2024-10-07,SUP-05,PRD-0079,WH-PHC,59,38500,2271500,2024-10-14,2024-10-10
POL-00776,PO-2024-00776,2024-10-07,SUP-25,PRD-0081,WH-LAG2,55,32400,1782000,2024-10-14,2024-10-14
POL-00777,PO-2024-00777,2024-10-07,SUP-25,PRD-0081,WH-IBD,56,32400,1814400,2024-10-14,2024-10-11
POL-00778,PO-2024-00778,2024-10-07,SUP-14,PRD-0091,WH-IBD,81,21600,1749600,2024-10-28,2024-10-26
POL-00779,PO-2024-00779,2024-10-07,SUP-18,PRD-0092,WH-LAG2,28,24800,694400,2024-10-17,2024-10-14
POL-00780,PO-2024-00780,2024-10-07,SUP-18,PRD-0097,WH-LAG2,29,17800,516200,2024-10-17,2024-10-19
POL-00781,PO-2024-00781,2024-10-07,SUP-14,PRD-0099,WH-LAG2,32,12600,403200,2024-10-28,2024-10-25
POL-00782,PO-2024-00782,2024-10-07,SUP-18,PRD-0104,WH-PHC,34,13800,469200,2024-10-17,2024-10-17
POL-00783,PO-2024-00783,2024-10-07,SUP-02,PRD-0105,WH-LAG2,29,34600,1003400,2024-10-17,2024-10-19
POL-00784,PO-2024-00784,2024-10-07,SUP-06,PRD-0110,WH-ABJ,27,24800,669600,2024-10-17,2024-10-17
POL-00785,PO-2024-00785,2024-10-07,SUP-06,PRD-0112,WH-ABJ,28,11800,330400,2024-10-17,2024-10-15
POL-00786,PO-2024-00786,2024-10-07,SUP-14,PRD-0123,WH-LAG2,72,11600,835200,2024-10-28,2024-10-27
POL-00787,PO-2024-00787,2024-10-07,SUP-10,PRD-0130,WH-LAG1,55,10800,594000,2024-10-21,2024-10-20
POL-00788,PO-2024-00788,2024-10-07,SUP-10,PRD-0130,WH-IBD,38,10800,410400,2024-10-21,2024-10-19
POL-00789,PO-2024-00789,2024-10-07,SUP-23,PRD-0135,WH-LAG1,287,26400,7576800,2024-10-21,2024-10-24
POL-00790,PO-2024-00790,2024-10-07,SUP-03,PRD-0136,WH-LAG2,73,42600,3109800,2024-10-14,2024-10-14
POL-00791,PO-2024-00791,2024-10-07,SUP-15,PRD-0139,WH-LAG1,107,28800,3081600,2024-10-21,2024-10-19
POL-00792,PO-2024-00792,2024-10-07,SUP-03,PRD-0140,WH-LAG2,53,23400,1240200,2024-10-14,2024-10-10
POL-00793,PO-2024-00793,2024-10-07,SUP-07,PRD-0142,WH-IBD,111,44800,4972800,2024-10-17,2024-10-18
POL-00794,PO-2024-00794,2024-10-07,SUP-23,PRD-0150,WH-PHC,65,38400,2496000,2024-10-21,2024-10-17
POL-00795,PO-2024-00795,2024-10-07,SUP-03,PRD-0151,WH-PHC,572,34600,19791200,2024-10-14,2024-10-12
POL-00796,PO-2024-00796,2024-10-07,SUP-15,PRD-0154,WH-IBD,49,33600,1646400,2024-10-21,2024-10-18
POL-00797,PO-2024-00797,2024-10-07,SUP-03,PRD-0155,WH-IBD,52,52800,2745600,2024-10-14,2024-10-11
POL-00798,PO-2024-00798,2024-10-07,SUP-03,PRD-0157,WH-LAG2,68,18800,1278400,2024-10-14,2024-10-11
POL-00799,PO-2024-00799,2024-10-07,SUP-15,PRD-0163,WH-IBD,58,21600,1252800,2024-10-21,2024-10-18
POL-00800,PO-2024-00800,2024-10-14,SUP-20,PRD-0007,WH-LAG1,176,13800,2428800,2024-10-24,2024-10-22
POL-00801,PO-2024-00801,2024-10-14,SUP-20,PRD-0007,WH-LAG2,104,13800,1435200,2024-10-24,2024-10-24
POL-00802,PO-2024-00802,2024-10-14,SUP-24,PRD-0015,WH-PHC,62,6900,427800,2024-10-28,2024-10-27
POL-00803,PO-2024-00803,2024-10-14,SUP-20,PRD-0022,WH-LAG2,26,9600,249600,2024-10-24,2024-10-22
POL-00804,PO-2024-00804,2024-10-14,SUP-16,PRD-0031,WH-LAG2,99,30200,2989800,2024-10-21,2024-10-21
POL-00805,PO-2024-00805,2024-10-14,SUP-16,PRD-0031,WH-ABJ,117,30200,3533400,2024-10-21,2024-10-17
POL-00806,PO-2024-00806,2024-10-14,SUP-20,PRD-0040,WH-LAG1,104,11200,1164800,2024-10-24,2024-10-22
POL-00807,PO-2024-00807,2024-10-14,SUP-20,PRD-0040,WH-ABJ,52,11200,582400,2024-10-24,2024-10-24
POL-00808,PO-2024-00808,2024-10-14,SUP-24,PRD-0042,WH-PHC,21,21900,459900,2024-10-28,2024-11-05
POL-00809,PO-2024-00809,2024-10-14,SUP-20,PRD-0045,WH-LAG1,94,6200,582800,2024-10-24,2024-10-22
POL-00810,PO-2024-00810,2024-10-14,SUP-17,PRD-0050,WH-PHC,50,4600,230000,2024-10-28,2024-11-06
POL-00811,PO-2024-00811,2024-10-14,SUP-01,PRD-0060,WH-ABJ,117,47800,5592600,2024-10-21,2024-10-17
POL-00812,PO-2024-00812,2024-10-14,SUP-25,PRD-0063,WH-LAG1,126,11900,1499400,2024-10-21,2024-10-20
POL-00813,PO-2024-00813,2024-10-14,SUP-25,PRD-0068,WH-IBD,122,13200,1610400,2024-10-21,2024-10-23
POL-00814,PO-2024-00814,2024-10-14,SUP-21,PRD-0073,WH-IBD,22,29800,655600,2024-10-28,2024-11-04
POL-00815,PO-2024-00815,2024-10-14,SUP-13,PRD-0076,WH-LAG1,205,23400,4797000,2024-10-28,2024-11-10
POL-00816,PO-2024-00816,2024-10-14,SUP-25,PRD-0081,WH-PHC,87,32400,2818800,2024-10-21,2024-10-21
POL-00817,PO-2024-00817,2024-10-14,SUP-01,PRD-0082,WH-PHC,90,25800,2322000,2024-10-21,2024-10-18
POL-00818,PO-2024-00818,2024-10-14,SUP-17,PRD-0090,WH-LAG1,1637,28600,46818200,2024-10-28,2024-10-24
POL-00819,PO-2024-00819,2024-10-14,SUP-17,PRD-0090,WH-IBD,837,28600,23938200,2024-10-28,2024-11-02
POL-00820,PO-2024-00820,2024-10-14,SUP-06,PRD-0094,WH-LAG1,38,18800,714400,2024-10-24,2024-10-24
POL-00821,PO-2024-00821,2024-10-14,SUP-22,PRD-0098,WH-LAG1,261,13400,3497400,2024-10-28,2024-10-26
POL-00822,PO-2024-00822,2024-10-14,SUP-06,PRD-0103,WH-ABJ,117,29800,3486600,2024-10-24,2024-10-24
POL-00823,PO-2024-00823,2024-10-14,SUP-18,PRD-0104,WH-LAG1,41,13800,565800,2024-10-24,2024-10-21
POL-00824,PO-2024-00824,2024-10-14,SUP-22,PRD-0108,WH-LAG1,256,26800,6860800,2024-10-28,2024-10-25
POL-00825,PO-2024-00825,2024-10-14,SUP-18,PRD-0111,WH-LAG1,182,9800,1783600,2024-10-24,2024-10-22
POL-00826,PO-2024-00826,2024-10-14,SUP-14,PRD-0113,WH-ABJ,137,8600,1178200,2024-11-04,2024-10-30
POL-00827,PO-2024-00827,2024-10-14,SUP-14,PRD-0118,WH-IBD,143,17600,2516800,2024-11-04,2024-11-04
POL-00828,PO-2024-00828,2024-10-14,SUP-22,PRD-0120,WH-IBD,147,12400,1822800,2024-10-28,2024-10-20
POL-00829,PO-2024-00829,2024-10-14,SUP-06,PRD-0127,WH-LAG2,34,13200,448800,2024-10-24,2024-10-20
POL-00830,PO-2024-00830,2024-10-14,SUP-06,PRD-0127,WH-PHC,37,13200,488400,2024-10-24,2024-10-22
POL-00831,PO-2024-00831,2024-10-14,SUP-22,PRD-0128,WH-IBD,74,16800,1243200,2024-10-28,2024-10-24
POL-00832,PO-2024-00832,2024-10-14,SUP-15,PRD-0144,WH-PHC,46,26800,1232800,2024-10-28,2024-10-28
POL-00833,PO-2024-00833,2024-10-14,SUP-19,PRD-0145,WH-PHC,108,25400,2743200,2024-10-24,2024-10-24
POL-00834,PO-2024-00834,2024-10-14,SUP-15,PRD-0149,WH-ABJ,21,39800,835800,2024-10-28,2024-10-28
POL-00835,PO-2024-00835,2024-10-14,SUP-23,PRD-0150,WH-LAG2,84,38400,3225600,2024-10-28,2024-10-23
POL-00836,PO-2024-00836,2024-10-14,SUP-07,PRD-0156,WH-IBD,100,44600,4460000,2024-10-24,2024-10-20
POL-00837,PO-2024-00837,2024-10-14,SUP-03,PRD-0157,WH-PHC,66,18800,1240800,2024-10-21,2024-10-23
POL-00838,PO-2024-00838,2024-10-14,SUP-03,PRD-0158,WH-ABJ,40,26400,1056000,2024-10-21,2024-10-18
POL-00839,PO-2024-00839,2024-10-14,SUP-15,PRD-0159,WH-IBD,55,19800,1089000,2024-10-28,2024-10-24
POL-00840,PO-2024-00840,2024-10-14,SUP-23,PRD-0160,WH-ABJ,203,25600,5196800,2024-10-28,2024-10-27
POL-00841,PO-2024-00841,2024-10-14,SUP-15,PRD-0161,WH-PHC,321,27200,8731200,2024-10-28,2024-10-26
POL-00842,PO-2024-00842,2024-10-14,SUP-11,PRD-0162,WH-PHC,48,23800,1142400,2024-10-24,2024-10-22
POL-00843,PO-2024-00843,2024-10-14,SUP-11,PRD-0164,WH-LAG1,110,16800,1848000,2024-10-24,2024-10-22
POL-00844,PO-2024-00844,2024-10-14,SUP-03,PRD-0166,WH-ABJ,141,21800,3073800,2024-10-21,2024-10-19
POL-00845,PO-2024-00845,2024-10-21,SUP-12,PRD-0004,WH-ABJ,180,3900,702000,2024-10-28,2024-10-27
POL-00846,PO-2024-00846,2024-10-21,SUP-12,PRD-0004,WH-PHC,177,3900,690300,2024-10-28,2024-10-27
POL-00847,PO-2024-00847,2024-10-21,SUP-24,PRD-0005,WH-LAG1,108,2600,280800,2024-11-04,2024-11-08
POL-00848,PO-2024-00848,2024-10-21,SUP-20,PRD-0007,WH-IBD,63,13800,869400,2024-10-31,2024-10-30
POL-00849,PO-2024-00849,2024-10-21,SUP-20,PRD-0007,WH-ABJ,100,13800,1380000,2024-10-31,2024-10-28
POL-00850,PO-2024-00850,2024-10-21,SUP-04,PRD-0009,WH-ABJ,39,14200,553800,2024-11-04,2024-11-16
POL-00851,PO-2024-00851,2024-10-21,SUP-24,PRD-0023,WH-IBD,50,13400,670000,2024-11-04,2024-11-06
POL-00852,PO-2024-00852,2024-10-21,SUP-16,PRD-0031,WH-LAG1,153,30200,4620600,2024-10-28,2024-10-26
POL-00853,PO-2024-00853,2024-10-21,SUP-16,PRD-0031,WH-IBD,79,30200,2385800,2024-10-28,2024-10-29
POL-00854,PO-2024-00854,2024-10-21,SUP-08,PRD-0033,WH-ABJ,78,9400,733200,2024-11-04,2024-11-04
POL-00855,PO-2024-00855,2024-10-21,SUP-20,PRD-0035,WH-ABJ,84,11800,991200,2024-10-31,2024-11-03
POL-00856,PO-2024-00856,2024-10-21,SUP-04,PRD-0036,WH-IBD,47,15600,733200,2024-11-04,2024-11-08
POL-00857,PO-2024-00857,2024-10-21,SUP-08,PRD-0037,WH-ABJ,105,19800,2079000,2024-11-04,2024-11-04
POL-00858,PO-2024-00858,2024-10-21,SUP-16,PRD-0039,WH-LAG2,114,12400,1413600,2024-10-28,2024-10-31
POL-00859,PO-2024-00859,2024-10-21,SUP-20,PRD-0043,WH-LAG1,84,15200,1276800,2024-10-31,2024-10-31
POL-00860,PO-2024-00860,2024-10-21,SUP-25,PRD-0049,WH-LAG1,118,13900,1640200,2024-10-28,2024-10-28
POL-00861,PO-2024-00861,2024-10-21,SUP-25,PRD-0049,WH-IBD,40,13900,556000,2024-10-28,2024-10-29
POL-00862,PO-2024-00862,2024-10-21,SUP-25,PRD-0058,WH-ABJ,48,14900,715200,2024-10-28,2024-10-26
POL-00863,PO-2024-00863,2024-10-21,SUP-13,PRD-0064,WH-PHC,88,30800,2710400,2024-11-04,2024-11-02
POL-00864,PO-2024-00864,2024-10-21,SUP-25,PRD-0067,WH-IBD,56,10400,582400,2024-10-28,2024-10-28
POL-00865,PO-2024-00865,2024-10-21,SUP-25,PRD-0068,WH-LAG1,258,13200,3405600,2024-10-28,2024-10-28
POL-00866,PO-2024-00866,2024-10-21,SUP-21,PRD-0073,WH-LAG2,19,29800,566200,2024-11-04,2024-11-12
POL-00867,PO-2024-00867,2024-10-21,SUP-13,PRD-0076,WH-PHC,104,23400,2433600,2024-11-04,2024-11-03
POL-00868,PO-2024-00868,2024-10-21,SUP-05,PRD-0077,WH-LAG2,188,25600,4812800,2024-10-28,2024-10-28
POL-00869,PO-2024-00869,2024-10-21,SUP-25,PRD-0081,WH-ABJ,79,32400,2559600,2024-10-28,2024-10-24
POL-00870,PO-2024-00870,2024-10-21,SUP-13,PRD-0086,WH-ABJ,230,23800,5474000,2024-11-04,2024-11-11
POL-00871,PO-2024-00871,2024-10-21,SUP-21,PRD-0088,WH-IBD,50,12400,620000,2024-11-04,2024-11-06
POL-00872,PO-2024-00872,2024-10-21,SUP-14,PRD-0100,WH-LAG1,628,16800,10550400,2024-11-11,2024-11-09
POL-00873,PO-2024-00873,2024-10-21,SUP-14,PRD-0100,WH-LAG2,353,16800,5930400,2024-11-11,2024-11-15
POL-00874,PO-2024-00874,2024-10-21,SUP-14,PRD-0102,WH-ABJ,68,14200,965600,2024-11-11,2024-11-08
POL-00875,PO-2024-00875,2024-10-21,SUP-10,PRD-0106,WH-ABJ,32,32800,1049600,2024-11-04,2024-11-01
POL-00876,PO-2024-00876,2024-10-21,SUP-06,PRD-0112,WH-LAG2,24,11800,283200,2024-10-31,2024-10-25
POL-00877,PO-2024-00877,2024-10-21,SUP-14,PRD-0113,WH-IBD,115,8600,989000,2024-11-11,2024-11-01
POL-00878,PO-2024-00878,2024-10-21,SUP-22,PRD-0120,WH-LAG1,218,12400,2703200,2024-11-04,2024-10-31
POL-00879,PO-2024-00879,2024-10-21,SUP-14,PRD-0124,WH-LAG2,59,6800,401200,2024-11-11,2024-11-04
POL-00880,PO-2024-00880,2024-10-21,SUP-10,PRD-0126,WH-LAG1,87,23600,2053200,2024-11-04,2024-10-30
POL-00881,PO-2024-00881,2024-10-21,SUP-02,PRD-0129,WH-LAG1,25,15400,385000,2024-10-31,2024-10-28
POL-00882,PO-2024-00882,2024-10-21,SUP-03,PRD-0140,WH-ABJ,59,23400,1380600,2024-10-28,2024-10-26
POL-00883,PO-2024-00883,2024-10-21,SUP-07,PRD-0142,WH-LAG1,211,44800,9452800,2024-10-31,2024-10-27
POL-00884,PO-2024-00884,2024-10-21,SUP-07,PRD-0142,WH-LAG2,153,44800,6854400,2024-10-31,2024-10-28
POL-00885,PO-2024-00885,2024-10-21,SUP-19,PRD-0145,WH-LAG1,185,25400,4699000,2024-10-31,2024-10-27
POL-00886,PO-2024-00886,2024-10-21,SUP-07,PRD-0146,WH-LAG1,75,27800,2085000,2024-10-31,2024-10-31
POL-00887,PO-2024-00887,2024-10-21,SUP-07,PRD-0147,WH-LAG1,84,27600,2318400,2024-10-31,2024-10-28
POL-00888,PO-2024-00888,2024-10-21,SUP-15,PRD-0161,WH-LAG1,777,27200,21134400,2024-11-04,2024-10-30
POL-00889,PO-2024-00889,2024-10-21,SUP-15,PRD-0163,WH-PHC,65,21600,1404000,2024-11-04,2024-11-04
POL-00890,PO-2024-00890,2024-10-28,SUP-24,PRD-0005,WH-LAG2,58,2600,150800,2024-11-11,2024-11-09
POL-00891,PO-2024-00891,2024-10-28,SUP-24,PRD-0010,WH-ABJ,26,13200,343200,2024-11-11,2024-11-07
POL-00892,PO-2024-00892,2024-10-28,SUP-24,PRD-0010,WH-PHC,23,13200,303600,2024-11-11,2024-11-25
POL-00893,PO-2024-00893,2024-10-28,SUP-12,PRD-0018,WH-LAG1,145,48200,6989000,2024-11-04,2024-11-03
POL-00894,PO-2024-00894,2024-10-28,SUP-16,PRD-0021,WH-PHC,67,14800,991600,2024-11-04,2024-11-06
POL-00895,PO-2024-00895,2024-10-28,SUP-24,PRD-0023,WH-LAG1,123,13400,1648200,2024-11-11,2024-11-24
