CustomerID,CustomerName,Region,City,Phone,CustomerSince
CUS-01799,Port Harcourt Enterprises,South-South,Obio-Akpor,07087259150,2023-11-20
CUS-01800,Agege Enterprises,South-West,Epe,09062847572,2020-05-22
CUS-01801,Idris Ventures,North-Central,Minna,07063511633,2019-11-10
CUS-01802,Calabar Superstores,South-South,Port Harcourt,08086092056,2023-05-28
CUS-01803,Lekki Wholesale,South-West,Mushin,07071286924,2019-08-28
CUS-01804,Abubakar Trading Co,South-South,Uyo,08047128982,2021-12-01
CUS-01805,Abdullahi Superstores,South-South,Asaba,08038102644,2021-04-15
CUS-01806,Taiwo Foods,South-South,Calabar,08133093235,2019-09-07
CUS-01807,Nwosu Enterprises,South-West,Ogbomoso,08052484493,2019-10-09
CUS-01808,Lekki Superstores,South-West,Mushin,08193456546,2021-08-18
CUS-01809,Kubwa Wholesale,North-Central,Minna,08155231541,2019-11-25
CUS-01810,Fashola Mart,South-West,Agege,07024962673,2023-05-10
CUS-01811,Jos Wholesale,North-Central,Jos,08063414794,2020-12-13
CUS-01812,Afolabi Foods,North-Central,Makurdi,09045348929,2023-08-08
CUS-01813,Obi Mart,North-Central,Lokoja,07049448235,2020-12-23
CUS-01814,Ogunleye Ventures,North-Central,Wuse,08083549599,2023-07-20
CUS-01815,Nwankwo Provisions,North-Central,Kubwa,08040310745,2021-12-13
CUS-01816,Adeyemi Wholesale,North-Central,Kubwa,07092170846,2021-09-16
CUS-01817,Musa Enterprises,South-South,Warri,09034972287,2019-08-31
CUS-01818,Aliyu Cash & Carry,North-Central,Lugbe,08145374067,2021-12-31
CUS-01819,Yaba Trading Co,South-West,Ogbomoso,08120340193,2019-01-17
CUS-01820,Magaji Foods,North-Central,Kubwa,08022968305,2019-04-11
CUS-01821,Anyanwu Hotel,South-South,Uyo,07091079800,2023-02-21
CUS-01822,Jos Provisions,North-Central,Minna,08187075758,2019-09-23
CUS-01823,Ibadan North Enterprises,South-West,Mushin,07032997024,2024-04-17
CUS-01824,Wuse Trading Co,North-Central,Minna,08018559981,2020-08-05
CUS-01825,Ikorodu Enterprises,South-West,Ikorodu,07090227105,2021-08-31
CUS-01826,Surulere Cash & Carry,South-West,Yaba,09051584044,2021-05-26
CUS-01827,Ogunleye Enterprises,North-Central,Jos,09029358634,2020-02-14
CUS-01828,Jabi Supermarket,North-Central,Makurdi,07058096857,2021-02-14
CUS-01829,Abeokuta Stores,South-West,Ogbomoso,09031636866,2020-04-23
CUS-01830,Oshodi Mart,South-West,Alimosho,08013957752,2020-10-11
CUS-01831,Uyo Stores,South-South,Obio-Akpor,09087041363,2020-06-27
CUS-01832,Uba Cash & Carry,South-South,Yenagoa,08056076320,2023-05-24
CUS-01833,Haruna Cash & Carry,South-West,Ikorodu,09022178177,2023-05-21
CUS-01834,Nwosu Superstores,South-West,Epe,07055596469,2021-11-19
CUS-01835,Adebayo Enterprises,North-Central,Wuse,07060082940,2023-11-19
CUS-01836,Ogbomoso Supermarket,South-West,Ikeja,08161640743,2022-09-13
CUS-01837,Abeokuta Trading Co,South-West,Alimosho,07033138191,2023-05-12
CUS-01838,Ugwu Provisions,North-Central,Jabi,07030759612,2021-01-20
CUS-01839,Uche Foods,South-West,Alimosho,08078092509,2023-08-02
CUS-01840,Usman Supermarket,South-South,Bonny,07051831014,2019-03-06
CUS-01841,Gbadamosi Enterprises,South-West,Ogbomoso,08023384402,2021-08-17
CUS-01842,Usman Trading Co,South-West,Ibadan North,09070120895,2019-02-15
CUS-01843,Agege Provisions,South-West,Agege,08042138616,2019-01-13
CUS-01844,Obi Supermarket,South-South,Uyo,07074481336,2019-11-15
CUS-01845,Sapele Stores,South-South,Bonny,07099055153,2020-09-29
CUS-01846,Aliyu Foods,South-West,Ogbomoso,09083334032,2020-10-23
CUS-01847,Uche Provisions,South-West,Ikorodu,09064255917,2021-12-23
CUS-01848,Nwankwo Stores,South-West,Agege,09091827614,2022-03-28
CUS-01849,Oshodi Wholesale,South-West,Oshodi,07080806579,2019-10-04
CUS-01850,Ikorodu Enterprises,South-West,Badagry,08096024494,2022-08-29
CUS-01851,Adeleke Wholesale,North-Central,Lokoja,08057213180,2021-05-27
CUS-01852,Alimosho Cash & Carry,South-West,Badagry,08078282676,2022-05-04
CUS-01853,Makinde Stores,North-Central,Minna,08039738238,2020-06-03
CUS-01854,Ibadan North Provisions,South-West,Abeokuta,07016071188,2019-04-01
CUS-01855,Lekki Wholesale,South-West,Ikeja,08098529233,2019-11-09
CUS-01856,Gbadamosi Cash & Carry,South-South,Warri,08163949988,2024-03-02
CUS-01857,Abeokuta Superstores,South-West,Ikorodu,09086576546,2020-06-08
CUS-01858,Warri Superstores,South-South,Asaba,09011372698,2022-02-01
CUS-01859,Rabiu Provisions,South-South,Yenagoa,08190548035,2024-05-11
CUS-01860,Abdullahi Ventures,North-Central,Gwarinpa,08019465618,2020-11-04
CUS-01861,Idris Ventures,South-West,Lekki,08082066827,2022-08-01
CUS-01862,Epe Foods,South-West,Badagry,09048226119,2021-05-30
CUS-01863,Ikorodu Stores,South-West,Oshodi,07063003418,2019-10-21
CUS-01864,Afolabi Hotel,South-South,Yenagoa,08027061090,2021-07-06
CUS-01865,Akinola Stores,South-South,Warri,07062085048,2023-05-21
CUS-01866,Lekki Provisions,South-West,Mushin,08168801935,2020-04-11
CUS-01867,Ikeja Superstores,South-West,Ogbomoso,08038243618,2020-05-09
CUS-01868,Surulere Trading Co,South-West,Alimosho,08133559104,2022-06-15
CUS-01869,Ikeja Cash & Carry,South-West,Mushin,08049165484,2021-08-01
CUS-01870,Lawal Trading Co,South-West,Epe,09013397006,2019-07-14
CUS-01871,Abeokuta Hotel,South-West,Ikorodu,08029241916,2021-05-08
CUS-01872,Abubakar Stores,South-South,Calabar,07093025237,2020-05-18
CUS-01873,Agege Supermarket,South-West,Surulere,07041361578,2024-05-20
CUS-01874,Alimosho Cash & Carry,South-West,Oshodi,07040134305,2020-02-23
CUS-01875,Garki Supermarket,North-Central,Minna,09047912273,2020-07-28
CUS-01876,Mohammed Provisions,North-Central,Minna,08156324745,2020-11-06
CUS-01877,Surulere Ventures,South-West,Ogbomoso,08140043274,2023-08-11
CUS-01878,Mushin Wholesale,South-West,Surulere,08112810133,2021-12-30
CUS-01879,Igwe Cash & Carry,South-South,Bonny,08063986524,2023-09-19
CUS-01880,Obi Cash & Carry,South-South,Calabar,09070708263,2021-12-05
CUS-01881,Eze Trading Co,South-South,Calabar,08081126909,2023-04-07
CUS-01882,Abeokuta Provisions,South-West,Alimosho,08172193264,2021-05-06
CUS-01883,Uyo Superstores,South-South,Asaba,08062724691,2023-08-17
CUS-01884,Uche Wholesale,South-West,Alimosho,09016829764,2023-04-20
CUS-01885,Surulere Superstores,South-West,Mushin,09034201500,2019-02-17
CUS-01886,Mushin Enterprises,South-West,Epe,08046684386,2020-03-27
CUS-01887,Lokoja Enterprises,North-Central,Kubwa,08065202373,2022-08-23
CUS-01888,Surulere Ventures,South-West,Agege,07023027791,2020-01-03
CUS-01889,Adeleke Trading Co,South-West,Alimosho,07052049592,2019-03-13
CUS-01890,Dada Provisions,South-South,Asaba,07058712990,2020-12-03
CUS-01891,Yenagoa Ventures,South-South,Uyo,08048888385,2022-09-19
CUS-01892,Surulere Mart,South-West,Mushin,07081444791,2019-04-25
CUS-01893,Musa Superstores,North-Central,Minna,08143472531,2023-10-13
CUS-01894,Uche Stores,North-Central,Wuse,08061130128,2021-10-07
CUS-01895,Adebayo Enterprises,South-West,Badagry,08169181497,2021-02-20
CUS-01896,Adebayo Ventures,North-Central,Makurdi,08155604049,2023-12-10
CUS-01897,Balogun Enterprises,South-South,Asaba,09030063671,2023-10-18
CUS-01898,Warri Superstores,South-South,Uyo,08121149828,2022-06-06
CUS-01899,Wuse Enterprises,North-Central,Makurdi,09032690870,2022-05-16
CUS-01900,Oladipo Hotel,South-South,Port Harcourt,09052757412,2019-05-04
CUS-01901,Badagry Wholesale,South-West,Ikorodu,09068109521,2022-07-11
CUS-01902,Oshodi Superstores,South-West,Ibadan North,07054683613,2021-04-29
CUS-01903,Abeokuta Supermarket,South-West,Badagry,07050629111,2022-04-14
CUS-01904,Nwachukwu Supermarket,South-West,Badagry,08160350701,2022-07-15
CUS-01905,Idris Cash & Carry,South-West,Mushin,08127762391,2019-02-17
CUS-01906,Lawal Ventures,South-West,Ikorodu,08121181158,2019-04-19
CUS-01907,Oshodi Superstores,South-West,Agege,07013088008,2019-11-15
CUS-01908,Yaba Stores,South-West,Surulere,08118718672,2023-07-22
CUS-01909,Afolabi Stores,North-Central,Wuse,07055786338,2019-07-16
CUS-01910,Bello Superstores,South-South,Yenagoa,08199246477,2023-10-29
CUS-01911,Balogun Provisions,North-Central,Garki,08022308286,2020-05-23
CUS-01912,Idris Superstores,South-South,Warri,08016710702,2020-05-25
CUS-01913,Nnaji Provisions,South-West,Ibadan North,08076478091,2021-01-09
CUS-01914,Suleiman Superstores,North-Central,Makurdi,07069393536,2023-05-20
CUS-01915,Lawal Wholesale,North-Central,Gwarinpa,08026644381,2020-06-23
CUS-01916,Taiwo Provisions,South-South,Eleme,09095268109,2019-09-24
CUS-01917,Jos Superstores,North-Central,Lugbe,08067246989,2023-01-05
CUS-01918,Bonny Supermarket,South-South,Asaba,08131644510,2024-01-21
CUS-01919,Suleiman Supermarket,South-West,Abeokuta,09020730923,2020-08-21
CUS-01920,Port Harcourt Foods,South-South,Obio-Akpor,08188938629,2020-02-04
CUS-01921,Abubakar Enterprises,South-South,Obio-Akpor,08152824042,2021-11-21
CUS-01922,Agege Ventures,South-West,Ikorodu,09052073858,2021-05-10
CUS-01923,Bello Mart,South-South,Port Harcourt,08164993351,2021-10-23
CUS-01924,Idris Cash & Carry,South-South,Yenagoa,09070690090,2023-07-25
CUS-01925,Mushin Supermarket,South-West,Alimosho,08052509908,2022-04-12
CUS-01926,Calabar Trading Co,South-South,Port Harcourt,09098821543,2019-05-05
CUS-01927,Surulere Provisions,South-West,Lekki,07062518275,2021-10-08
CUS-01928,Adebayo Ventures,South-West,Mushin,08050738050,2019-10-07
CUS-01929,Ogunleye Provisions,South-South,Yenagoa,09068096981,2021-12-23
CUS-01930,Ibrahim Supermarket,South-South,Uyo,07018979981,2019-01-28
CUS-01931,Olawale Mart,South-West,Yaba,09039045233,2022-01-31
CUS-01932,Epe Mart,South-West,Agege,08193011005,2022-01-05
CUS-01933,Jos Wholesale,North-Central,Jabi,08127197789,2022-05-07
CUS-01934,Adebayo Ventures,North-Central,Jabi,09043032305,2023-03-31
CUS-01935,Uyo Superstores,South-South,Yenagoa,08184490268,2022-07-05
CUS-01936,Lawal Mart,North-Central,Jabi,08089568937,2020-12-31
CUS-01937,Ibadan North Enterprises,South-West,Ibadan North,07052071895,2021-07-21
CUS-01938,Dada Enterprises,South-South,Uyo,07081032794,2021-08-31
CUS-01939,Badagry Wholesale,South-West,Lekki,09062288069,2020-01-22
CUS-01940,Badagry Mart,South-West,Agege,07073585237,2023-01-13
CUS-01941,Nwosu Enterprises,South-West,Ibadan North,08046608900,2019-01-20
CUS-01942,Abeokuta Hotel,South-West,Yaba,08090206794,2021-01-09
CUS-01943,Badagry Provisions,South-West,Ogbomoso,08143316392,2019-12-26
CUS-01944,Alimosho Supermarket,South-West,Ikorodu,08137412632,2023-08-11
CUS-01945,Yakubu Cash & Carry,South-West,Lekki,08172403120,2020-01-26
CUS-01946,Sani Cash & Carry,South-South,Bonny,08089704535,2021-12-05
CUS-01947,Oladipo Ventures,North-Central,Lugbe,08091408752,2021-11-16
CUS-01948,Agege Supermarket,South-West,Lekki,07053827193,2021-04-27
CUS-01949,Rabiu Foods,South-West,Mushin,07094408232,2021-12-25
CUS-01950,Taiwo Enterprises,North-Central,Wuse,08153488444,2021-03-31
CUS-01951,Orji Supermarket,North-Central,Gwarinpa,09018573546,2019-03-22
CUS-01952,Nnaji Mart,South-West,Badagry,08022329160,2020-03-09
CUS-01953,Afolabi Cash & Carry,South-West,Agege,07076096285,2022-03-04
CUS-01954,Yakubu Cash & Carry,North-Central,Gwarinpa,07037817237,2021-11-26
CUS-01955,Alimosho Wholesale,South-West,Yaba,08017585204,2020-10-20
CUS-01956,Yakubu Foods,North-Central,Kubwa,09015690138,2024-03-07
CUS-01957,Dada Mart,South-West,Ogbomoso,08153345649,2022-03-31
CUS-01958,Wuse Hotel,North-Central,Lugbe,09013155879,2020-08-30
CUS-01959,Adewale Supermarket,North-Central,Kubwa,07038029575,2023-02-17
CUS-01960,Abdullahi Stores,North-Central,Makurdi,08178336772,2019-05-19
CUS-01961,Dada Hotel,South-South,Port Harcourt,08145654499,2021-04-19
CUS-01962,Rabiu Provisions,South-West,Oshodi,08154893916,2023-04-28
CUS-01963,Adesanya Superstores,South-West,Ikorodu,09013867816,2021-12-02
CUS-01964,Jos Cash & Carry,North-Central,Kubwa,08025125464,2024-03-08
CUS-01965,Makinde Provisions,South-West,Oshodi,08138768553,2019-06-13
CUS-01966,Igwe Supermarket,North-Central,Kubwa,08139099216,2021-07-21
CUS-01967,Rabiu Mart,South-West,Alimosho,08137696190,2021-08-13
CUS-01968,Taiwo Ventures,South-South,Calabar,08075992475,2021-09-22
CUS-01969,Ibrahim Provisions,North-Central,Garki,07010036337,2019-08-21
CUS-01970,Adeyemi Wholesale,South-West,Ikeja,08169735024,2022-04-12
CUS-01971,Garki Supermarket,North-Central,Jabi,08096674066,2023-05-08
CUS-01972,Uyo Stores,South-South,Asaba,09097728193,2024-04-17
CUS-01973,Adesanya Wholesale,South-West,Surulere,08171327790,2019-03-16
CUS-01974,Warri Stores,South-South,Port Harcourt,09033431904,2024-05-03
CUS-01975,Ibadan North Enterprises,South-West,Badagry,08146247757,2024-04-16
CUS-01976,Suleiman Foods,North-Central,Gwarinpa,08018745327,2022-03-10
CUS-01977,Nwankwo Cash & Carry,North-Central,Minna,09033491174,2024-05-05
CUS-01978,Adewale Wholesale,North-Central,Lugbe,09037205749,2019-12-03
CUS-01979,Alimosho Provisions,South-West,Yaba,09010261534,2020-10-09
CUS-01980,Alimosho Cash & Carry,South-West,Ogbomoso,09041074206,2020-05-28
CUS-01981,Chukwu Stores,South-South,Sapele,08171237842,2019-10-26
CUS-01982,Ibrahim Trading Co,South-West,Badagry,08053045133,2020-04-18
CUS-01983,Bello Cash & Carry,North-Central,Jabi,09056632220,2020-02-12
CUS-01984,Oshodi Ventures,South-West,Epe,09058362519,2019-01-11
CUS-01985,Surulere Trading Co,South-West,Agege,09070501156,2020-03-11
CUS-01986,Wuse Trading Co,North-Central,Jos,08090368575,2022-07-03
CUS-01987,Gwarinpa Enterprises,North-Central,Gwarinpa,08063197220,2023-12-17
CUS-01988,Bonny Hotel,South-South,Port Harcourt,07087237550,2024-05-24
CUS-01989,Surulere Foods,South-West,Yaba,08175656627,2023-10-06
CUS-01990,Agege Hotel,South-West,Mushin,09039403268,2021-03-08
CUS-01991,Hassan Stores,South-West,Yaba,09030897858,2019-09-28
CUS-01992,Wuse Hotel,North-Central,Garki,09029375073,2019-04-14
CUS-01993,Yaba Cash & Carry,South-West,Ikorodu,08082741563,2020-11-02
CUS-01994,Ikeja Supermarket,South-West,Ikeja,08126250483,2023-04-04
CUS-01995,Lekki Stores,South-West,Ikorodu,09025965592,2022-01-19
CUS-01996,Port Harcourt Foods,South-South,Sapele,08156059442,2022-03-30
CUS-01997,Usman Enterprises,South-West,Ibadan North,07075945661,2024-03-29
CUS-01998,Okorie Foods,South-West,Ibadan North,09082345677,2020-02-07
CUS-01999,Abeokuta Trading Co,South-West,Epe,09013667919,2022-04-15
CUS-02000,Afolabi Ventures,South-West,Ikorodu,07021135331,2023-01-16
CUS-02001,Garki Ventures,North-Central,Lokoja,08142397292,2021-01-12
CUS-02002,Salami Hotel,South-South,Yenagoa,08092371735,2022-02-12
CUS-02003,Abeokuta Superstores,South-West,Oshodi,07077953702,2021-12-04
CUS-02004,Oladipo Foods,South-West,Abeokuta,09081895460,2020-10-02
CUS-02005,Adesanya Foods,North-Central,Jos,09033342969,2019-05-12
CUS-02006,Ikeja Wholesale,South-West,Abeokuta,08167274946,2023-10-21
CUS-02007,Garki Provisions,North-Central,Minna,09043425940,2024-05-21
CUS-02008,Epe Mart,South-West,Oshodi,09015888759,2022-09-21
CUS-02009,Abubakar Enterprises,South-West,Alimosho,09040699959,2020-06-01
CUS-02010,Lekki Stores,South-West,Surulere,08027716606,2020-04-07
CUS-02011,Port Harcourt Ventures,South-South,Yenagoa,08167710061,2024-04-20
CUS-02012,Jabi Superstores,North-Central,Jos,07066186841,2021-10-05
CUS-02013,Abdullahi Cash & Carry,South-West,Lekki,07021709551,2022-12-11
CUS-02014,Yenagoa Cash & Carry,South-South,Bonny,08028458598,2023-09-28
CUS-02015,Gbadamosi Superstores,South-West,Yaba,09098565173,2021-05-10
CUS-02016,Adewale Superstores,South-West,Surulere,09025549100,2021-04-12
CUS-02017,Salami Mart,South-West,Badagry,09011502382,2022-05-02
CUS-02018,Lekki Hotel,South-West,Epe,08188594257,2021-06-11
CUS-02019,Surulere Trading Co,South-West,Yaba,09038663679,2023-05-12
CUS-02020,Makinde Stores,North-Central,Gwarinpa,09084226771,2020-11-12
CUS-02021,Garki Mart,North-Central,Gwarinpa,08019126002,2021-09-27
CUS-02022,Makurdi Mart,North-Central,Kubwa,09093969764,2022-05-23
CUS-02023,Calabar Supermarket,South-South,Calabar,07053015114,2020-01-16
CUS-02024,Suleiman Trading Co,South-West,Mushin,09091394530,2019-09-24
CUS-02025,Eleme Ventures,South-South,Sapele,09096710149,2019-07-13
CUS-02026,Garba Hotel,North-Central,Lugbe,09020073766,2021-12-28
CUS-02027,Musa Stores,North-Central,Gwarinpa,07059596286,2022-11-11
CUS-02028,Danjuma Trading Co,South-West,Ikorodu,08151358100,2019-08-16
CUS-02029,Nwachukwu Foods,South-South,Sapele,08072992151,2022-07-12
CUS-02030,Eze Hotel,South-West,Ogbomoso,07043768232,2020-11-21
CUS-02031,Olawale Enterprises,South-West,Ogbomoso,08052017078,2019-03-22
CUS-02032,Sapele Provisions,South-South,Uyo,08135749206,2019-10-15
CUS-02033,Ikorodu Wholesale,South-West,Abeokuta,09099883548,2020-09-21
CUS-02034,Oshodi Mart,South-West,Oshodi,08135496811,2020-07-25
CUS-02035,Jos Trading Co,North-Central,Kubwa,09088081032,2021-07-02
CUS-02036,Ikorodu Superstores,South-West,Yaba,08090279816,2019-12-28
CUS-02037,Yakubu Ventures,North-Central,Jabi,08062563720,2021-09-14
CUS-02038,Minna Hotel,North-Central,Jabi,08044188706,2021-01-07
CUS-02039,Nwachukwu Hotel,South-West,Mushin,07018931707,2023-05-12
CUS-02040,Nwankwo Ventures,South-South,Bonny,08178601151,2021-03-27
CUS-02041,Onyekachi Superstores,South-West,Ibadan North,07073937051,2021-12-19
CUS-02042,Gbadamosi Stores,South-West,Agege,07015507572,2019-09-01
CUS-02043,Ugwu Wholesale,South-West,Surulere,07066809516,2023-04-09
CUS-02044,Ikeja Supermarket,South-West,Lekki,08193800183,2020-05-20
CUS-02045,Ogunleye Provisions,South-West,Abeokuta,08184170836,2022-06-08
CUS-02046,Musa Enterprises,South-South,Uyo,08033064287,2019-11-25
CUS-02047,Ugwu Enterprises,South-South,Port Harcourt,08022237670,2021-03-20
CUS-02048,Lugbe Ventures,North-Central,Garki,07043043458,2019-09-05
CUS-02049,Usman Mart,South-West,Surulere,08047509920,2023-10-26
CUS-02050,Mushin Enterprises,South-West,Alimosho,09069883280,2023-03-22
CUS-02051,Mushin Foods,South-West,Ibadan North,09030184404,2020-04-10
CUS-02052,Calabar Supermarket,South-South,Bonny,08137531916,2019-06-23
CUS-02053,Nnaji Trading Co,North-Central,Jabi,07076978961,2021-07-28
CUS-02054,Makurdi Provisions,North-Central,Jabi,08020382674,2021-01-18
CUS-02055,Eleme Cash & Carry,South-South,Warri,08052172791,2022-06-09
CUS-02056,Olawale Provisions,South-West,Mushin,09013258266,2020-07-27
CUS-02057,Abdullahi Stores,South-South,Yenagoa,07062193231,2021-03-19
CUS-02058,Nwankwo Cash & Carry,South-West,Badagry,09066926814,2023-12-01
CUS-02059,Oladipo Trading Co,South-West,Ikorodu,09031219581,2023-06-22
CUS-02060,Ogbomoso Enterprises,South-West,Ogbomoso,08014871204,2022-04-12
CUS-02061,Lekki Foods,South-West,Surulere,07092604294,2020-07-08
CUS-02062,Nnaji Wholesale,North-Central,Minna,08049346304,2023-08-16
CUS-02063,Gbadamosi Provisions,South-South,Calabar,08132364538,2021-07-01
CUS-02064,Abeokuta Supermarket,South-West,Abeokuta,08048687319,2021-05-06
CUS-02065,Fashola Provisions,South-West,Ikeja,08090884211,2020-06-03
CUS-02066,Ikorodu Mart,South-West,Ogbomoso,07072080682,2021-04-25
CUS-02067,Eleme Hotel,South-South,Eleme,08011173934,2022-08-05
CUS-02068,Bonny Supermarket,South-South,Bonny,07062855703,2023-08-30
CUS-02069,Balogun Provisions,South-West,Alimosho,08187022789,2020-01-11
CUS-02070,Gbadamosi Foods,South-West,Lekki,08031754935,2020-10-30
CUS-02071,Nwachukwu Mart,North-Central,Wuse,08171843865,2021-06-14
CUS-02072,Calabar Hotel,South-South,Bonny,09080471123,2021-10-20
CUS-02073,Uyo Enterprises,South-South,Sapele,09043746338,2021-06-25
CUS-02074,Nwankwo Mart,South-South,Port Harcourt,08019853872,2021-01-20
CUS-02075,Obio-Akpor Enterprises,South-South,Calabar,09060458379,2022-09-27
CUS-02076,Lawal Supermarket,South-West,Yaba,09095691801,2020-03-18
CUS-02077,Oshodi Foods,South-West,Surulere,08163198642,2023-01-18
CUS-02078,Ibadan North Wholesale,South-West,Ibadan North,09072592309,2020-06-03
CUS-02079,Ibadan North Mart,South-West,Mushin,07042932467,2019-02-08
CUS-02080,Lekki Wholesale,South-West,Agege,07057050710,2021-10-23
CUS-02081,Calabar Stores,South-South,Sapele,08157617011,2019-10-25
CUS-02082,Anyanwu Stores,North-Central,Jabi,08135968352,2022-09-05
CUS-02083,Akinola Mart,South-South,Bonny,08118037892,2024-04-12
CUS-02084,Jabi Supermarket,North-Central,Minna,09054834214,2019-12-10
CUS-02085,Taiwo Wholesale,North-Central,Jabi,07079390232,2021-02-18
CUS-02086,Nwankwo Cash & Carry,South-West,Oshodi,07099431958,2020-01-18
CUS-02087,Jos Stores,North-Central,Gwarinpa,09054312259,2020-09-18
CUS-02088,Lugbe Mart,North-Central,Gwarinpa,08022507696,2020-12-16
CUS-02089,Okonkwo Supermarket,South-West,Ikorodu,07027843176,2023-04-30
CUS-02090,Danjuma Mart,South-West,Mushin,08138268399,2024-05-31
CUS-02091,Okonkwo Wholesale,South-South,Yenagoa,07039406359,2021-10-16
CUS-02092,Abubakar Ventures,South-South,Obio-Akpor,07099847647,2021-11-03
CUS-02093,Suleiman Trading Co,South-South,Yenagoa,08187449461,2021-04-15
CUS-02094,Jabi Superstores,North-Central,Jabi,08099624137,2020-08-05
CUS-02095,Asaba Enterprises,South-South,Warri,08012983015,2021-12-26
CUS-02096,Orji Wholesale,South-West,Ibadan North,09016883566,2019-01-30
CUS-02097,Lugbe Stores,North-Central,Gwarinpa,08039387314,2019-06-25
CUS-02098,Dada Stores,South-South,Bonny,08165384277,2020-04-03
CUS-02099,Ikorodu Stores,South-West,Yaba,08093625448,2021-09-20
CUS-02100,Uyo Supermarket,South-South,Calabar,09068004568,2023-07-22
CUS-02101,Agege Trading Co,South-West,Lekki,08141632745,2021-09-09
CUS-02102,Obi Enterprises,South-South,Warri,09067727800,2019-08-28
CUS-02103,Danjuma Mart,South-West,Agege,08090259807,2022-08-02
CUS-02104,Garki Stores,North-Central,Garki,07030138866,2021-05-22
CUS-02105,Oshodi Foods,South-West,Epe,08016893126,2024-05-28
CUS-02106,Olawale Trading Co,South-West,Epe,08199396822,2021-03-18
CUS-02107,Salami Trading Co,South-West,Lekki,07088230615,2023-12-16
CUS-02108,Warri Mart,South-South,Calabar,09024433569,2022-12-02
CUS-02109,Jos Stores,North-Central,Makurdi,08128604725,2024-01-20
CUS-02110,Surulere Superstores,South-West,Oshodi,07076627763,2021-01-06
CUS-02111,Obi Trading Co,South-West,Epe,08073439392,2019-11-16
CUS-02112,Ikorodu Wholesale,South-West,Epe,09066098929,2019-11-23
CUS-02113,Asaba Superstores,South-South,Uyo,08042303694,2021-10-31
CUS-02114,Afolabi Supermarket,South-West,Abeokuta,07029821270,2023-10-25
CUS-02115,Suleiman Stores,South-South,Asaba,08152943014,2021-03-03
CUS-02116,Uba Stores,South-West,Epe,08138155104,2019-05-25
CUS-02117,Fashola Cash & Carry,South-West,Yaba,08118865799,2024-02-22
CUS-02118,Ikorodu Cash & Carry,South-West,Surulere,09072210446,2020-09-22
CUS-02119,Uyo Ventures,South-South,Eleme,08166686642,2020-09-22
CUS-02120,Abeokuta Foods,South-West,Surulere,07032035748,2019-01-25
CUS-02121,Eze Mart,South-West,Ikeja,08042215392,2021-07-17
CUS-02122,Kubwa Foods,North-Central,Gwarinpa,09015160548,2020-02-05
CUS-02123,Eze Enterprises,South-West,Agege,08110367395,2023-10-31
CUS-02124,Ogbomoso Provisions,South-West,Yaba,08054629799,2020-08-08
CUS-02125,Jos Wholesale,North-Central,Jos,09080965631,2021-02-08
CUS-02126,Lokoja Foods,North-Central,Wuse,09089319341,2021-05-08
CUS-02127,Ibadan North Supermarket,South-West,Ikorodu,08112404497,2022-02-18
CUS-02128,Garki Ventures,North-Central,Lokoja,09091706445,2021-03-18
CUS-02129,Bello Provisions,South-West,Ibadan North,08150303235,2019-06-03
CUS-02130,Ogunleye Superstores,North-Central,Makurdi,08162990847,2022-12-06
CUS-02131,Ogunleye Ventures,South-West,Yaba,09010302045,2022-01-03
CUS-02132,Danjuma Wholesale,South-West,Ogbomoso,09012193574,2021-08-09
CUS-02133,Asaba Enterprises,South-South,Port Harcourt,09087869937,2023-03-22
CUS-02134,Garki Provisions,North-Central,Lokoja,08133788309,2021-05-12
CUS-02135,Onyekachi Stores,North-Central,Jabi,08074406325,2024-04-20
CUS-02136,Badagry Wholesale,South-West,Surulere,08144506369,2022-02-01
CUS-02137,Suleiman Mart,South-West,Agege,07048759195,2022-09-07
CUS-02138,Obio-Akpor Stores,South-South,Eleme,07010446705,2019-01-27
CUS-02139,Oshodi Wholesale,South-West,Surulere,07070571332,2022-07-11
CUS-02140,Oshodi Hotel,South-West,Ibadan North,07074591190,2020-09-02
CUS-02141,Jabi Stores,North-Central,Jabi,08062060463,2019-11-24
CUS-02142,Badagry Supermarket,South-West,Abeokuta,07018513830,2023-07-05
CUS-02143,Magaji Foods,South-West,Ogbomoso,08074248731,2019-03-27
CUS-02144,Eze Cash & Carry,North-Central,Lokoja,07078775814,2020-01-26
CUS-02145,Lawal Enterprises,South-South,Yenagoa,07040434030,2019-09-27
CUS-02146,Minna Hotel,North-Central,Minna,09053246831,2020-10-25
CUS-02147,Ikeja Ventures,South-West,Yaba,07086630175,2022-06-05
CUS-02148,Agege Superstores,South-West,Agege,09010998284,2022-08-26
CUS-02149,Rabiu Stores,South-South,Sapele,07089575745,2023-08-28
CUS-02150,Ogbomoso Foods,South-West,Oshodi,08126072981,2020-11-30
CUS-02151,Uyo Provisions,South-South,Asaba,09049386369,2024-03-14
CUS-02152,Salami Superstores,South-South,Eleme,08160946520,2023-07-24
CUS-02153,Lekki Hotel,South-West,Agege,07076878955,2022-09-09
CUS-02154,Adebayo Wholesale,North-Central,Jabi,08022492482,2019-07-18
CUS-02155,Garba Stores,South-West,Agege,07022771791,2022-12-08
CUS-02156,Adesanya Mart,South-South,Sapele,08088145345,2019-12-06
CUS-02157,Salami Hotel,South-West,Oshodi,07083677009,2019-03-05
CUS-02158,Lugbe Hotel,North-Central,Lugbe,07064176956,2020-03-14
