OrderID,OrderDate,CustomerID,ProductID,ProductName,Quantity,UnitPrice,LineTotal
ORD-2024-006537,04/10/2024,CUS-02338,PRD-0090,Dano Milk Refill 360g x12,2,37690,75380
ORD-2024-006548,04/10/2024,CUS-01990,PRD-0108,Rambo Insecticide 300ml x24,8,30750,246000
ORD-2024-006557,04/10/2024,CUS-00744,PRD-0125,Insecticide Coil 10pk x30,3,15380,46140
ORD-2024-006563,04/10/2024,CUS-01073,PRD-0140,Tetmosol Soap 75g x48,5,27740,138700
ORD-2024-006565,04/10/2024,CUS-00908,PRD-0142,Nivea Body Lotion 400ml x12,11,52030,572330
ORD-2024-006569,04/10/2024,CUS-01251,PRD-0151,Molfix Diapers 44pc x4,5,42840,214200
ORD-2024-006570,04/10/2024,CUS-01630,PRD-0151,Molfix Diapers 44pc x4,5,42840,214200
ORD-2024-006577,04/10/2024,CUS-02320,PRD-0160,Safeguard Soap 175g x48,15,32940,494100
ORD-2024-006583,04/10/2024,CUS-01290,PRD-0165,Robb Ointment 23ml x48,13,23380,303940
ORD-2024-006597,05/10/2024,CUS-01492,PRD-0039,Grand Malt 33cl x24,7,14770,103390
ORD-2024-006607,05/10/2024,CUS-02045,PRD-0075,Ayoola Poundo Yam 1.8kg x6,10,34020,340200
ORD-2024-006610,05/10/2024,CUS-02327,PRD-0081,Kelloggs Cornflakes 500g x10,8,42190,337520
ORD-2024-006611,05/10/2024,CUS-02034,PRD-0081,Kelloggs Cornflakes 500g x10,7,42190,295330
ORD-2024-006621,05/10/2024,CUS-02425,PRD-0090,Dano Milk Refill 360g x12,9,37690,339210
ORD-2024-006622,05/10/2024,CUS-01153,PRD-0090,Dano Milk Refill 360g x12,15,37690,565350
ORD-2024-006630,05/10/2024,CUS-02488,PRD-0107,Baygon Spray 600ml x12,3,39590,118770
ORD-2024-006636,05/10/2024,CUS-00125,PRD-0128,Toilet Paper 12-Roll x6,17,20590,350030
ORD-2024-006669,06/10/2024,CUS-01523,PRD-0100,Jik Bleach 500ml x24,2,20780,41560
ORD-2024-006684,06/10/2024,CUS-00569,PRD-0160,Safeguard Soap 175g x48,5,32940,164700
ORD-2024-006686,07/10/2024,CUS-00937,PRD-0004,Pepsi 50cl PET x12,6,4490,26940
ORD-2024-006690,07/10/2024,CUS-00834,PRD-0008,Chivita Active 1L x12,17,16360,278120
ORD-2024-006697,07/10/2024,CUS-01327,PRD-0023,Lipton Yellow Label 100s x12  ,6,16940,101640
ORD-2024-006701,07/10/2024,CUS-02498,PRD-0035,Frutta Juice 1L x12,10,13660,136600
ORD-2024-006706,07/10/2024,CUS-00062,PRD-0040,Dubic Malt 33cl x24  ,5,14100,70500
ORD-2024-006717,07/10/2024,CUS-00115,PRD-0061,Gino Tomato Paste 70g x50  ,5,16320,81600
ORD-2024-006724,07/10/2024,CUS-00732,PRD-0071,Yellow Garri 2kg x10,5,17380,86900
ORD-2024-006732,07/10/2024,CUS-01082,PRD-0086,Blue Band Spread 450g x12,18,28180,507240
ORD-2024-006746,07/10/2024,CUS-02492,PRD-0091,Omo Multi-Active 900g x12,11,27010,297110
ORD-2024-006750,07/10/2024,CUS-00547,PRD-0098,Mama Lemon 750ml x12,15,15320,229800
ORD-2024-006755,07/10/2024,CUS-00469,PRD-0105,Mortein Spray 600ml x12,7,41060,287420
ORD-2024-006756,07/10/2024,CUS-01037,PRD-0108,Rambo Insecticide 300ml x24,8,30750,246000
ORD-2024-006761,07/10/2024,CUS-01210,PRD-0122,Bin Liners 50pc Roll x24,11,19140,210540
ORD-2024-006775,07/10/2024,CUS-00596,PRD-0143,Jergens Lotion 400ml x12,7,48640,340480
ORD-2024-006782,07/10/2024,CUS-01129,PRD-0151,Molfix Diapers 44pc x4,2,42840,85680
ORD-2024-006790,07/10/2024,CUS-00176,PRD-0160,Safeguard Soap 175g x48,2,32940,65880
ORD-2024-006791,07/10/2024,CUS-01905,PRD-0160,Safeguard Soap 175g x48,13,32940,428220
ORD-2024-006796,07/10/2024,CUS-01208,PRD-0161,Irish Spring 105g x48,4,32640,130560
ORD-2024-006808,08/10/2024,CUS-01171,PRD-0018,Peak Milk Powder 400g Tin x12,24,62570,1501680
ORD-2024-006812,08/10/2024,CUS-00777,PRD-0022,Top Tea 100 Bags x12,10,11680,116800
ORD-2024-006814,08/10/2024,CUS-01241,PRD-0035,Frutta Juice 1L x12,4,13660,54640
ORD-2024-006815,08/10/2024,CUS-02180,PRD-0037,Vitamilk Soy 30cl x24,7,25650,179550
ORD-2024-006821,08/10/2024,CUS-02247,PRD-0051,Mama Gold Rice 5kg x4,12,43070,516840
ORD-2024-006826,08/10/2024,CUS-00908,PRD-0074,Semovita 2kg x10,10,38390,383900
ORD-2024-006827,08/10/2024,CUS-01999,PRD-0077,Checkers Custard 2kg x6,8,31120,248960
ORD-2024-006828,08/10/2024,CUS-01329,PRD-0077,Checkers Custard 2kg x6,11,31120,342320
ORD-2024-006829,08/10/2024,CUS-02385,PRD-0077,Checkers Custard 2kg x6,18,31120,560160
ORD-2024-006834,08/10/2024,CUS-02148,PRD-0086,Blue Band Spread 450g x12,5,28180,140900
ORD-2024-006838,08/10/2024,CUS-01999,PRD-0090,Dano Milk Refill 360g x12,11,37690,414590
ORD-2024-006839,08/10/2024,CUS-02103,PRD-0090,Dano Milk Refill 360g x12,12,37690,452280
ORD-2024-006847,08/10/2024,CUS-02050,PRD-0103,Dettol Liquid 500ml x12,15,38480,577200
ORD-2024-006848,08/10/2024,CUS-01379,PRD-0105,Mortein Spray 600ml x12,3,41060,123180
ORD-2024-006852,08/10/2024,CUS-01654,PRD-0108,Rambo Insecticide 300ml x24,9,30750,276750
ORD-2024-006858,08/10/2024,CUS-02491,PRD-0121,Mop & Bucket Set x6,3,26430,79290
ORD-2024-006861,08/10/2024,CUS-00127,PRD-0125,Insecticide Coil 10pk x30,5,15380,76900
ORD-2024-006881,08/10/2024,CUS-02132,PRD-0160,Safeguard Soap 175g x48,10,32940,329400
ORD-2024-006882,08/10/2024,CUS-00358,PRD-0160,Safeguard Soap 175g x48,3,32940,98820
ORD-2024-006886,08/10/2024,CUS-00616,PRD-0164,My My Powder 250g x24  ,1,19920,19920
ORD-2024-006900,09/10/2024,CUS-02309,PRD-0035,Frutta Juice 1L x12,12,13660,163920
ORD-2024-006914,09/10/2024,CUS-00364,PRD-0068,Maggi Star Cubes 100x4g x12,3,16320,48960
ORD-2024-006917,09/10/2024,CUS-00293,PRD-0072,Honey Beans (Oloyin) 2kg x10,11,42600,468600
ORD-2024-006922,09/10/2024,CUS-01970,PRD-0077,Checkers Custard 2kg x6,14,31120,435680
ORD-2024-006923,09/10/2024,CUS-01989,PRD-0077,Checkers Custard 2kg x6,2,31120,62240
ORD-2024-006924,09/10/2024,CUS-00579,PRD-0078,Quaker Oats 500g x12  ,13,33720,438360
ORD-2024-006933,09/10/2024,CUS-00589,PRD-0090,Dano Milk Refill 360g x12,8,37690,301520
ORD-2024-006937,09/10/2024,CUS-00254,PRD-0091,Omo Multi-Active 900g x12,12,27010,324120
ORD-2024-006951,09/10/2024,CUS-00772,PRD-0121,Mop & Bucket Set x6,5,26430,132150
ORD-2024-006953,09/10/2024,CUS-01702,PRD-0123,Ola Candles 6pk x24,3,14410,43230
ORD-2024-006957,09/10/2024,CUS-01772,PRD-0138,Joy Soap 175g x48  ,16,27020,432320
ORD-2024-006960,09/10/2024,CUS-02295,PRD-0145,Rexona Roll-On 50ml x24,8,31800,254400
ORD-2024-006964,09/10/2024,CUS-01596,PRD-0151,Molfix Diapers 44pc x4  ,4,42840,171360
ORD-2024-006965,09/10/2024,CUS-00638,PRD-0151,Molfix Diapers 44pc x4,7,42840,299880
ORD-2024-006966,09/10/2024,CUS-02096,PRD-0151,Molfix Diapers 44pc x4,12,42840,514080
ORD-2024-006980,09/10/2024,CUS-02319,PRD-0162,Cussons Baby Jelly 200ml x24,4,28900,115600
ORD-2024-006993,10/10/2024,CUS-02170,PRD-0020,Three Crowns Evap 160g x48,4,29210,116840
ORD-2024-006998,10/10/2024,CUS-01841,PRD-0035,Frutta Juice 1L x12,4,13660,54640
ORD-2024-007000,10/10/2024,CUS-02086,PRD-0040,Dubic Malt 33cl x24,7,14100,98700
ORD-2024-007009,10/10/2024,CUS-00399,PRD-0077,Checkers Custard 2kg x6,2,31120,62240
ORD-2024-007011,10/10/2024,CUS-00453,PRD-0080,Nasco Cornflakes 350g x12,3,23900,71700
ORD-2024-007016,10/10/2024,CUS-00693,PRD-0084,Bonita Baked Beans 400g x24,2,27760,55520
ORD-2024-007021,10/10/2024,CUS-02500,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2024-007022,10/10/2024,CUS-02121,PRD-0090,Dano Milk Refill 360g x12,2,37690,75380
ORD-2024-007028,10/10/2024,CUS-00303,PRD-0098,Mama Lemon 750ml x12  ,16,15320,245120
ORD-2024-007034,10/10/2024,CUS-00346,PRD-0103,Dettol Liquid 500ml x12  ,11,38480,423280
ORD-2024-007037,10/10/2024,CUS-01786,PRD-0108,Rambo Insecticide 300ml x24,9,30750,276750
ORD-2024-007052,10/10/2024,CUS-01919,PRD-0153,Schick Razor Twin x48,8,24220,193760
ORD-2024-007054,10/10/2024,CUS-00559,PRD-0156,ORS Relaxer Kit x12,8,58570,468560
ORD-2024-007055,10/10/2024,CUS-01569,PRD-0156,ORS Relaxer Kit x12,9,58570,527130
ORD-2024-007064,11/10/2024,CUS-02163,PRD-0004,Pepsi 50cl PET x12,4,4490,17960
ORD-2024-007065,11/10/2024,CUS-02192,PRD-0004,Pepsi 50cl PET x12,7,4490,31430
ORD-2024-007069,11/10/2024,CUS-00091,PRD-0007,Chivita 100% Orange 1L x12,25,17070,426750
ORD-2024-007082,11/10/2024,CUS-02432,PRD-0039,Grand Malt 33cl x24,18,14770,265860
ORD-2024-007094,11/10/2024,CUS-01330,PRD-0068,Maggi Star Cubes 100x4g x12,2,16320,32640
ORD-2024-007095,11/10/2024,CUS-01380,PRD-0068,Maggi Star Cubes 100x4g x12,4,16320,65280
ORD-2024-007100,11/10/2024,CUS-01428,PRD-0077,Checkers Custard 2kg x6,4,31120,124480
ORD-2024-007102,11/10/2024,CUS-00113,PRD-0079,Golden Morn 900g x10,8,46870,374960
ORD-2024-007122,11/10/2024,CUS-01141,PRD-0103,Dettol Liquid 500ml x12  ,11,38480,423280
ORD-2024-007129,11/10/2024,CUS-00358,PRD-0118,Duck Toilet Gel 500ml x12,5,23110,115550
ORD-2024-007130,11/10/2024,CUS-00690,PRD-0118,Duck Toilet Gel 500ml x12,12,23110,277320
ORD-2024-007133,11/10/2024,CUS-01192,PRD-0121,Mop & Bucket Set x6,4,26430,105720
ORD-2024-007137,11/10/2024,CUS-01553,PRD-0127,Starch Spray 300ml x12,5,16760,83800
ORD-2024-007138,11/10/2024,CUS-01251,PRD-0132,Oral-B Toothpaste 140g x36,4,38360,153440
ORD-2024-007151,11/10/2024,CUS-00604,PRD-0153,Schick Razor Twin x48,7,24220,169540
ORD-2024-007154,11/10/2024,CUS-01244,PRD-0157,Venus Hair Cream 260ml x12  ,7,24810,173670
ORD-2024-007160,11/10/2024,CUS-02469,PRD-0165,Robb Ointment 23ml x48,4,23380,93520
ORD-2024-007164,12/10/2024,CUS-01725,PRD-0007,Chivita 100% Orange 1L x12,11,17070,187770
ORD-2024-007167,12/10/2024,CUS-01333,PRD-0012,Amstel Malta 33cl x24  ,2,18410,36820
ORD-2024-007169,12/10/2024,CUS-01433,PRD-0017,Bournvita Refill 500g x12,4,39680,158720
ORD-2024-007172,12/10/2024,CUS-00639,PRD-0031,Power Horse 25cl x24,12,36660,439920
ORD-2024-007174,12/10/2024,CUS-00389,PRD-0035,Frutta Juice 1L x12,7,13660,95620
ORD-2024-007183,12/10/2024,CUS-01846,PRD-0068,Maggi Star Cubes 100x4g x12,8,16320,130560
ORD-2024-007199,12/10/2024,CUS-00998,PRD-0120,Scrubbing Brush Heavy x24,11,14740,162140
ORD-2024-007206,12/10/2024,CUS-00698,PRD-0150,Huggies Gold 44pc x4,24,47850,1148400
ORD-2024-007210,12/10/2024,CUS-01034,PRD-0161,Irish Spring 105g x48,5,32640,163200
ORD-2024-007213,12/10/2024,CUS-01857,PRD-0165,Robb Ointment 23ml x48,14,23380,327320
ORD-2024-007215,13/10/2024,CUS-01291,PRD-0004,Pepsi 50cl PET x12,6,4490,26940
ORD-2024-007216,13/10/2024,CUS-01587,PRD-0012,Amstel Malta 33cl x24,14,18410,257740
ORD-2024-007226,13/10/2024,CUS-01629,PRD-0077,Checkers Custard 2kg x6,5,31120,155600
ORD-2024-007232,13/10/2024,CUS-02375,PRD-0090,Dano Milk Refill 360g x12,8,37690,301520
ORD-2024-007235,13/10/2024,CUS-00462,PRD-0115,Canoe Bar Soap 190g x48,9,21210,190890
ORD-2024-007236,13/10/2024,CUS-01292,PRD-0115,Canoe Bar Soap 190g x48,4,21210,84840
ORD-2024-007238,13/10/2024,CUS-01513,PRD-0125,Insecticide Coil 10pk x30,9,15380,138420
ORD-2024-007239,13/10/2024,CUS-01080,PRD-0141,Vaseline Blue Seal 250ml x24,5,38600,193000
ORD-2024-007245,13/10/2024,CUS-01532,PRD-0169,Sanitary Wipes 10pc x48,4,15310,61240
ORD-2024-007246,13/10/2024,CUS-01410,PRD-0170,Shaving Powder 90g x36,14,17370,243180
ORD-2024-007247,14/10/2024,CUS-01685,PRD-0004,Pepsi 50cl PET x12,15,4490,67350
ORD-2024-007268,14/10/2024,CUS-02495,PRD-0048,Golden Penny Flour 2kg x5,2,16870,33740
ORD-2024-007275,14/10/2024,CUS-00757,PRD-0063,Sonia Tomato Paste 70g x50,2,15070,30140
ORD-2024-007277,14/10/2024,CUS-00452,PRD-0065,Power Oil 1L x12,21,34000,714000
ORD-2024-007283,14/10/2024,CUS-01230,PRD-0077,Checkers Custard 2kg x6  ,6,31120,186720
ORD-2024-007299,14/10/2024,CUS-00312,PRD-0090,Dano Milk Refill 360g x12,1,37690,37690
ORD-2024-007300,14/10/2024,CUS-02385,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-007301,14/10/2024,CUS-01429,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-007302,14/10/2024,CUS-00493,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-007313,14/10/2024,CUS-01989,PRD-0098,Mama Lemon 750ml x12,15,15320,229800
ORD-2024-007326,14/10/2024,CUS-00279,PRD-0123,Ola Candles 6pk x24,3,14410,43230
ORD-2024-007333,14/10/2024,CUS-00880,PRD-0135,Lux Soap 170g x48,5,32900,164500
ORD-2024-007335,14/10/2024,CUS-01984,PRD-0137,Premier Cool Soap 175g x48,3,27650,82950
ORD-2024-007339,14/10/2024,CUS-00061,PRD-0142,Nivea Body Lotion 400ml x12  ,3,52030,156090
ORD-2024-007360,14/10/2024,CUS-01686,PRD-0162,Cussons Baby Jelly 200ml x24,2,28900,57800
ORD-2024-007366,14/10/2024,CUS-00500,PRD-0166,Aboniki Balm 25g x48,10,25650,256500
ORD-2024-007369,15/10/2024,CUS-01641,PRD-0005,Eva Water 75cl x12,11,3110,34210
ORD-2024-007371,15/10/2024,CUS-01073,PRD-0013,Lucozade Boost 50cl x12,7,11970,83790
ORD-2024-007375,15/10/2024,CUS-00539,PRD-0020,Three Crowns Evap 160g x48,7,29210,204470
ORD-2024-007383,15/10/2024,CUS-01253,PRD-0039,Grand Malt 33cl x24,25,14770,369250
ORD-2024-007389,15/10/2024,CUS-01410,PRD-0062,Gino Pepper & Onion 70g x50,5,17890,89450
ORD-2024-007394,15/10/2024,CUS-02403,PRD-0070,Ijebu Garri 2kg x10,4,19240,76960
ORD-2024-007399,15/10/2024,CUS-01963,PRD-0077,Checkers Custard 2kg x6,8,31120,248960
ORD-2024-007405,15/10/2024,CUS-01619,PRD-0088,Golden Penny Noodles 70g x40,5,15290,76450
ORD-2024-007417,15/10/2024,CUS-02492,PRD-0100,Jik Bleach 500ml x24,3,20780,62340
ORD-2024-007418,15/10/2024,CUS-01446,PRD-0100,Jik Bleach 500ml x24,4,20780,83120
ORD-2024-007426,15/10/2024,CUS-00216,PRD-0122,Bin Liners 50pc Roll x24,4,19140,76560
ORD-2024-007430,15/10/2024,CUS-00002,PRD-0131,Close-Up Red Hot 140g x36,11,31140,342540
ORD-2024-007433,15/10/2024,CUS-00290,PRD-0143,Jergens Lotion 400ml x12,6,48640,291840
ORD-2024-007446,15/10/2024,CUS-02111,PRD-0161,Irish Spring 105g x48,14,32640,456960
ORD-2024-007449,15/10/2024,CUS-01654,PRD-0165,Robb Ointment 23ml x48,3,23380,70140
ORD-2024-007451,15/10/2024,CUS-02043,PRD-0167,Cotton Buds 200pc x36  ,5,14020,70100
ORD-2024-007466,16/10/2024,CUS-01175,PRD-0031,Power Horse 25cl x24,17,36660,623220
ORD-2024-007471,16/10/2024,CUS-02186,PRD-0037,Vitamilk Soy 30cl x24,3,25650,76950
ORD-2024-007481,16/10/2024,CUS-01060,PRD-0074,Semovita 2kg x10,11,38390,422290
ORD-2024-007483,16/10/2024,CUS-00697,PRD-0077,Checkers Custard 2kg x6,23,31120,715760
ORD-2024-007487,16/10/2024,CUS-00857,PRD-0085,Peak Butter 250g x24,13,32580,423540
ORD-2024-007492,16/10/2024,CUS-01141,PRD-0090,Dano Milk Refill 360g x12  ,14,37690,527660
ORD-2024-007493,16/10/2024,CUS-01975,PRD-0090,Dano Milk Refill 360g x12,6,37690,226140
ORD-2024-007494,16/10/2024,CUS-00479,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2024-007495,16/10/2024,CUS-01334,PRD-0090,Dano Milk Refill 360g x12,9,37690,339210
ORD-2024-007496,16/10/2024,CUS-02377,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-007499,16/10/2024,CUS-01042,PRD-0093,Sunlight Detergent 900g x12,9,23080,207720
ORD-2024-007503,16/10/2024,CUS-00168,PRD-0100,Jik Bleach 500ml x24,2,20780,41560
ORD-2024-007504,16/10/2024,CUS-02166,PRD-0100,Jik Bleach 500ml x24,8,20780,166240
ORD-2024-007508,16/10/2024,CUS-02169,PRD-0108,Rambo Insecticide 300ml x24,13,30750,399750
ORD-2024-007514,16/10/2024,CUS-01230,PRD-0125,Insecticide Coil 10pk x30,14,15380,215320
ORD-2024-007515,16/10/2024,CUS-00622,PRD-0125,Insecticide Coil 10pk x30,5,15380,76900
ORD-2024-007529,16/10/2024,CUS-00443,PRD-0153,Schick Razor Twin x48,4,24220,96880
ORD-2024-007537,16/10/2024,CUS-02410,PRD-0161,Irish Spring 105g x48,17,32640,554880
ORD-2024-007543,17/10/2024,CUS-01991,PRD-0015,Nescafe Classic 50x2g Sachet,13,8500,110500
ORD-2024-007546,17/10/2024,CUS-00220,PRD-0023,Lipton Yellow Label 100s x12,12,16940,203280
ORD-2024-007551,17/10/2024,CUS-01570,PRD-0031,Power Horse 25cl x24,1,36660,36660
ORD-2024-007558,17/10/2024,CUS-00854,PRD-0051,Mama Gold Rice 5kg x4  ,8,43070,344560
ORD-2024-007563,17/10/2024,CUS-01447,PRD-0065,Power Oil 1L x12,13,34000,442000
ORD-2024-007564,17/10/2024,CUS-00874,PRD-0065,Power Oil 1L x12,10,34000,340000
ORD-2024-007578,17/10/2024,CUS-02297,PRD-0083,Tomato Mix Tin 400g x24,2,23690,47380
ORD-2024-007585,17/10/2024,CUS-01973,PRD-0090,Dano Milk Refill 360g x12,4,37690,150760
ORD-2024-007586,17/10/2024,CUS-01495,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-007593,17/10/2024,CUS-02372,PRD-0120,Scrubbing Brush Heavy x24,9,14740,132660
ORD-2024-007611,17/10/2024,CUS-00712,PRD-0160,Safeguard Soap 175g x48,23,32940,757620
ORD-2024-007618,17/10/2024,CUS-02077,PRD-0165,Robb Ointment 23ml x48,4,23380,93520
ORD-2024-007620,18/10/2024,CUS-01554,PRD-0004,Pepsi 50cl PET x12  ,9,4490,40410
ORD-2024-007623,18/10/2024,CUS-00800,PRD-0018,Peak Milk Powder 400g Tin x12,21,62570,1313970
ORD-2024-007625,18/10/2024,CUS-00122,PRD-0024,Zobo Concentrate 1L x6,3,9800,29400
ORD-2024-007626,18/10/2024,CUS-01562,PRD-0033,Nutri Milk Choco 18cl x24,2,11040,22080
ORD-2024-007630,18/10/2024,CUS-02338,PRD-0039,Grand Malt 33cl x24,1,14770,14770
ORD-2024-007641,18/10/2024,CUS-00723,PRD-0065,Power Oil 1L x12  ,8,34000,272000
ORD-2024-007656,18/10/2024,CUS-00552,PRD-0090,Dano Milk Refill 360g x12,10,37690,376900
ORD-2024-007657,18/10/2024,CUS-00997,PRD-0090,Dano Milk Refill 360g x12,14,37690,527660
ORD-2024-007673,18/10/2024,CUS-00807,PRD-0108,Rambo Insecticide 300ml x24,13,30750,399750
ORD-2024-007676,18/10/2024,CUS-00574,PRD-0111,Sponge & Scourer Pack x48,10,12240,122400
ORD-2024-007677,18/10/2024,CUS-00374,PRD-0113,Zip Detergent Sachet 60x40g,12,10420,125040
ORD-2024-007679,18/10/2024,CUS-01547,PRD-0115,Canoe Bar Soap 190g x48,4,21210,84840
ORD-2024-007688,18/10/2024,CUS-01363,PRD-0128,Toilet Paper 12-Roll x6,4,20590,82360
ORD-2024-007689,18/10/2024,CUS-01290,PRD-0128,Toilet Paper 12-Roll x6,15,20590,308850
ORD-2024-007694,18/10/2024,CUS-01871,PRD-0151,Molfix Diapers 44pc x4,2,42840,85680
ORD-2024-007702,18/10/2024,CUS-01374,PRD-0160,Safeguard Soap 175g x48,21,32940,691740
ORD-2024-007705,18/10/2024,CUS-01343,PRD-0166,Aboniki Balm 25g x48,4,25650,102600
ORD-2024-007713,19/10/2024,CUS-00285,PRD-0038,Hi-Malt 33cl x24,7,15680,109760
ORD-2024-007714,19/10/2024,CUS-01176,PRD-0039,Grand Malt 33cl x24,5,14770,73850
ORD-2024-007721,19/10/2024,CUS-00251,PRD-0064,Devon Kings Oil 3L x4,4,36350,145400
ORD-2024-007723,19/10/2024,CUS-01836,PRD-0065,Power Oil 1L x12,17,34000,578000
ORD-2024-007724,19/10/2024,CUS-02305,PRD-0072,Honey Beans (Oloyin) 2kg x10,9,42600,383400
ORD-2024-007726,19/10/2024,CUS-01194,PRD-0083,Tomato Mix Tin 400g x24,15,23690,355350
ORD-2024-007731,19/10/2024,CUS-02077,PRD-0090,Dano Milk Refill 360g x12,6,37690,226140
ORD-2024-007732,19/10/2024,CUS-01533,PRD-0090,Dano Milk Refill 360g x12,4,37690,150760
ORD-2024-007744,19/10/2024,CUS-01194,PRD-0105,Mortein Spray 600ml x12,4,41060,164240
ORD-2024-007749,19/10/2024,CUS-01483,PRD-0111,Sponge & Scourer Pack x48  ,7,12240,85680
ORD-2024-007753,19/10/2024,CUS-02256,PRD-0121,Mop & Bucket Set x6,5,26430,132150
ORD-2024-007758,19/10/2024,CUS-02155,PRD-0131,Close-Up Red Hot 140g x36,10,31140,311400
ORD-2024-007760,19/10/2024,CUS-00071,PRD-0142,Nivea Body Lotion 400ml x12,22,52030,1144660
ORD-2024-007761,19/10/2024,CUS-01533,PRD-0144,Sure Deodorant 150ml x12,8,31990,255920
ORD-2024-007766,19/10/2024,CUS-01028,PRD-0151,Molfix Diapers 44pc x4,7,42840,299880
ORD-2024-007770,19/10/2024,CUS-00334,PRD-0160,Safeguard Soap 175g x48,6,32940,197640
ORD-2024-007773,19/10/2024,CUS-02353,PRD-0161,Irish Spring 105g x48,2,32640,65280
ORD-2024-007777,19/10/2024,CUS-01444,PRD-0166,Aboniki Balm 25g x48,8,25650,205200
ORD-2024-007791,20/10/2024,CUS-02132,PRD-0090,Dano Milk Refill 360g x12,57,37690,2148330
ORD-2024-007796,20/10/2024,CUS-01678,PRD-0108,Rambo Insecticide 300ml x24,8,30750,246000
ORD-2024-007815,21/10/2024,CUS-01569,PRD-0010,5Alive Pulpy 1L x12,1,16050,16050
ORD-2024-007819,21/10/2024,CUS-00725,PRD-0034,Exotic Multifruit 1L x12,5,15350,76750
ORD-2024-007830,21/10/2024,CUS-01970,PRD-0064,Devon Kings Oil 3L x4,10,36350,363500
ORD-2024-007841,21/10/2024,CUS-00108,PRD-0083,Tomato Mix Tin 400g x24,5,23690,118450
ORD-2024-007845,21/10/2024,CUS-00249,PRD-0086,Blue Band Spread 450g x12,7,28180,197260
ORD-2024-007850,21/10/2024,CUS-01468,PRD-0090,Dano Milk Refill 360g x12,12,37690,452280
ORD-2024-007851,21/10/2024,CUS-02305,PRD-0090,Dano Milk Refill 360g x12,9,37690,339210
ORD-2024-007859,21/10/2024,CUS-02106,PRD-0100,Jik Bleach 500ml x24,8,20780,166240
ORD-2024-007867,21/10/2024,CUS-00250,PRD-0112,Hypo Toilet Cleaner 500ml x12  ,7,15500,108500
ORD-2024-007873,21/10/2024,CUS-00306,PRD-0125,Insecticide Coil 10pk x30,11,15380,169180
ORD-2024-007874,21/10/2024,CUS-01997,PRD-0125,Insecticide Coil 10pk x30,4,15380,61520
ORD-2024-007875,21/10/2024,CUS-00659,PRD-0127,Starch Spray 300ml x12,9,16760,150840
ORD-2024-007890,21/10/2024,CUS-01870,PRD-0157,Venus Hair Cream 260ml x12,11,24810,272910
ORD-2024-007891,21/10/2024,CUS-00892,PRD-0157,Venus Hair Cream 260ml x12,3,24810,74430
ORD-2024-007901,22/10/2024,CUS-01030,PRD-0002,Fanta Orange 50cl PET x12,4,5180,20720
ORD-2024-007914,22/10/2024,CUS-02500,PRD-0051,Mama Gold Rice 5kg x4,1,43070,43070
ORD-2024-007916,22/10/2024,CUS-01136,PRD-0060,Geisha Mackerel 155g x50,10,57540,575400
ORD-2024-007918,22/10/2024,CUS-00449,PRD-0061,Gino Tomato Paste 70g x50,1,16320,16320
ORD-2024-007920,22/10/2024,CUS-00534,PRD-0067,Knorr Chicken Cubes 50x8g x24  ,3,12380,37140
ORD-2024-007922,22/10/2024,CUS-00150,PRD-0072,Honey Beans (Oloyin) 2kg x10,2,42600,85200
ORD-2024-007924,22/10/2024,CUS-00460,PRD-0076,Ola-Ola Poundo 0.9kg x12,3,28050,84150
ORD-2024-007927,22/10/2024,CUS-01598,PRD-0078,Quaker Oats 500g x12,5,33720,168600
ORD-2024-007928,22/10/2024,CUS-01597,PRD-0080,Nasco Cornflakes 350g x12,31,23900,740900
ORD-2024-007929,22/10/2024,CUS-02065,PRD-0083,Tomato Mix Tin 400g x24,9,23690,213210
ORD-2024-007934,22/10/2024,CUS-00194,PRD-0090,Dano Milk Refill 360g x12,7,37690,263830
ORD-2024-007941,22/10/2024,CUS-00200,PRD-0091,Omo Multi-Active 900g x12,9,27010,243090
ORD-2024-007949,22/10/2024,CUS-00653,PRD-0100,Jik Bleach 500ml x24,9,20780,187020
ORD-2024-007954,22/10/2024,CUS-01217,PRD-0111,Sponge & Scourer Pack x48  ,2,12240,24480
ORD-2024-007961,22/10/2024,CUS-00380,PRD-0123,Ola Candles 6pk x24,4,14410,57640
ORD-2024-007963,22/10/2024,CUS-00939,PRD-0125,Insecticide Coil 10pk x30,7,15380,107660
ORD-2024-007982,22/10/2024,CUS-01675,PRD-0169,Sanitary Wipes 10pc x48,5,15310,76550
ORD-2024-007984,23/10/2024,CUS-01587,PRD-0023,Lipton Yellow Label 100s x12,27,16940,457380
ORD-2024-007992,23/10/2024,CUS-00071,PRD-0055,Indomie Onion Chicken 70g x40,9,16990,152910
ORD-2024-007994,23/10/2024,CUS-01217,PRD-0062,Gino Pepper & Onion 70g x50,2,17890,35780
ORD-2024-007999,23/10/2024,CUS-01355,PRD-0072,Honey Beans (Oloyin) 2kg x10,2,42600,85200
