OrderID,OrderDate,CustomerID,ProductID,Qty,UOM,UnitPrice,LineTotal
ORD-2025-014671,2025-01-02,CUS-00207,prd-0079,0.7,CARTON,468700,328090.0
ORD-2025-014675,2025-01-02,CUS-02445,prd-0086,0.33,CARTON,338160,111592.79999999999
ORD-2025-014684,2025-01-02,CUS-00185,prd-0090,0.92,CARTON,452280,416097.60000000003
ORD-2025-014685,2025-01-02,CUS-00474,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2025-014686,2025-01-02,CUS-01299,prd-0090,0.67,CARTON,452280,303027.60000000003
ORD-2025-014699,2025-01-02,CUS-00825,prd-0120,0.08,CARTON,353760,28300.800000000003
ORD-2025-014709,2025-01-02,CUS-00610,prd-0141,0.38,CARTON,926400,352032.0
ORD-2025-014723,2025-01-02,CUS-02320,prd-0160,0.15,CARTON,1581120,237168.0
ORD-2025-014737,2025-01-03,CUS-02466,prd-0047,0.6,CARTON,190600,114360.0
ORD-2025-014744,2025-01-03,CUS-00937,prd-0061,0.12,CARTON,816000,97920.0
ORD-2025-014757,2025-01-03,CUS-01141,prd-0090,0.25,CARTON,452280,113070.0
ORD-2025-014761,2025-01-03,CUS-01311,prd-0100,4,EACH,20780,83120
ORD-2025-014773,2025-01-03,CUS-01287,prd-0135,11,EACH,32900,361900
ORD-2025-014779,2025-01-03,CUS-00462,prd-0143,0.67,CARTON,583680,391065.60000000003
ORD-2025-014780,2025-01-03,CUS-00907,prd-0144,0.33,CARTON,383880,126680.40000000001
ORD-2025-014784,2025-01-03,CUS-02454,prd-0153,25,EACH,24220,605500
ORD-2025-014785,2025-01-03,CUS-01640,prd-0154,5,EACH,42470,212350
ORD-2025-014805,2025-01-04,CUS-01807,prd-0073,0.3,CARTON,379300,113790.0
ORD-2025-014807,2025-01-04,CUS-01188,prd-0077,0.83,CARTON,186720,154977.59999999998
ORD-2025-014810,2025-01-04,CUS-01994,prd-0083,0.46,CARTON,568560,261537.59999999998
ORD-2025-014814,2025-01-04,CUS-01298,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2025-014818,2025-01-04,CUS-00228,prd-0098,1.17,CARTON,183840,215092.8
ORD-2025-014823,2025-01-04,CUS-02256,prd-0105,1.08,CARTON,492720,532137.6000000001
ORD-2025-014826,2025-01-04,CUS-00588,prd-0109,0.75,CARTON,368400,276300.0
ORD-2025-014845,2025-01-04,CUS-02301,prd-0151,10,EACH,42840,428400
ORD-2025-014861,2025-01-05,CUS-01230,prd-0086,2,EACH,28180,56360
ORD-2025-014865,2025-01-05,CUS-02236,prd-0099,0.12,CARTON,345120,41414.399999999994
ORD-2025-014875,2025-01-06,CUS-00106,prd-0004,0.5,CARTON,53880,26940.0
ORD-2025-014884,2025-01-06,CUS-00698,prd-0033,14,EACH,11040,154560
ORD-2025-014893,2025-01-06,CUS-01932,prd-0061,11,EACH,16320,179520
ORD-2025-014901,2025-01-06,CUS-00325,prd-0081,0.7,CARTON,421900,295329.99999999994
ORD-2025-014908,2025-01-06,CUS-02460,prd-0090,5,EACH,37690,188450
ORD-2025-014915,2025-01-06,CUS-01295,prd-0098,3,EACH,15320,45960
ORD-2025-014922,2025-01-06,CUS-00842,prd-0109,0.33,CARTON,368400,121572.0
ORD-2025-014931,2025-01-06,CUS-01808,prd-0125,0.5,CARTON,461400,230700.0
ORD-2025-014937,2025-01-06,CUS-00880,prd-0131,0.36,CARTON,1121040,403574.39999999997
ORD-2025-014938,2025-01-06,CUS-02304,prd-0135,22,EACH,32900,723800
ORD-2025-014939,2025-01-06,CUS-02484,prd-0142,0.67,CARTON,624360,418321.19999999995
ORD-2025-014943,2025-01-06,CUS-01390,prd-0151,17,EACH,42840,728280
ORD-2025-014947,2025-01-06,CUS-02412,prd-0156,0.25,CARTON,702840,175710.0
ORD-2025-014953,2025-01-06,CUS-02213,prd-0167,0.31,CARTON,504720,156463.19999999998
ORD-2025-014955,2025-01-07,CUS-02429,prd-0004,0.83,CARTON,53880,44720.399999999994
ORD-2025-014967,2025-01-07,CUS-00559,prd-0072,1.0,CARTON,426000,426000.0
ORD-2025-014976,2025-01-07,CUS-02147,prd-0086,1.0,CARTON,338160,338160.0
ORD-2025-014981,2025-01-07,CUS-02080,prd-0090,1.08,CARTON,452280,488462.4
ORD-2025-014987,2025-01-07,CUS-01584,prd-0092,0.25,CARTON,363120,90780.0
ORD-2025-015001,2025-01-07,CUS-02378,prd-0151,5.5,CARTON,171360,942480.0
ORD-2025-015002,2025-01-07,CUS-00578,prd-0151,9,EACH,42840,385560
ORD-2025-015003,2025-01-07,CUS-00776,prd-0154,0.33,CARTON,1019280,336362.4
ORD-2025-015015,2025-01-08,CUS-01913,prd-0005,1.33,CARTON,37320,49635.600000000006
ORD-2025-015039,2025-01-08,CUS-01227,prd-0083,0.62,CARTON,568560,352507.19999999995
ORD-2025-015040,2025-01-08,CUS-01048,prd-0084,5,EACH,27760,138800
ORD-2025-015050,2025-01-08,CUS-02051,prd-0113,11,EACH,10420,114620
ORD-2025-015052,2025-01-08,CUS-00376,prd-0118,1.92,CARTON,277320,532454.3999999999
ORD-2025-015054,2025-01-08,CUS-02077,prd-0121,1.0,CARTON,158580,158580.0
ORD-2025-015060,2025-01-08,CUS-00801,prd-0125,0.27,CARTON,461400,124578.00000000001
ORD-2025-015066,2025-01-08,CUS-01046,prd-0140,5,EACH,27740,138700
ORD-2025-015073,2025-01-08,CUS-00376,prd-0151,0.5,CARTON,171360,85680.0
ORD-2025-015074,2025-01-08,CUS-01760,prd-0151,2.25,CARTON,171360,385560.0
ORD-2025-015075,2025-01-08,CUS-00277,prd-0151,1.0,CARTON,171360,171360.0
ORD-2025-015076,2025-01-08,CUS-02395,prd-0151,1.25,CARTON,171360,214200.0
ORD-2025-015085,2025-01-09,CUS-01643,prd-0002,7,EACH,5180,36260
ORD-2025-015086,2025-01-09,CUS-00430,prd-0004,15,EACH,4490,67350
ORD-2025-015088,2025-01-09,CUS-00650,prd-0005,0.42,CARTON,37320,15674.400000000001
ORD-2025-015091,2025-01-09,CUS-01593,prd-0016,7,EACH,42680,298760
ORD-2025-015093,2025-01-09,CUS-02304,prd-0026,5,EACH,4150,20750
ORD-2025-015115,2025-01-09,CUS-01556,prd-0084,0.29,CARTON,666240,193209.59999999998
ORD-2025-015125,2025-01-09,CUS-01562,prd-0090,1,EACH,37690,37690
ORD-2025-015130,2025-01-09,CUS-02434,prd-0110,0.75,CARTON,364200,273150.0
ORD-2025-015133,2025-01-09,CUS-00908,prd-0121,1.33,CARTON,158580,210911.40000000002
ORD-2025-015134,2025-01-09,CUS-01408,prd-0123,0.21,CARTON,345840,72626.4
ORD-2025-015135,2025-01-09,CUS-01492,prd-0125,4,EACH,15380,61520
ORD-2025-015137,2025-01-09,CUS-00506,prd-0127,0.33,CARTON,201120,66369.6
ORD-2025-015139,2025-01-09,CUS-01053,prd-0134,0.28,CARTON,1258920,352497.60000000003
ORD-2025-015142,2025-01-09,CUS-01786,prd-0135,2,EACH,32900,65800
ORD-2025-015152,2025-01-09,CUS-01644,prd-0153,0.48,CARTON,1162560,558028.8
ORD-2025-015155,2025-01-09,CUS-01017,prd-0161,0.1,CARTON,1566720,156672.0
ORD-2025-015159,2025-01-10,CUS-01955,prd-0004,0.5,CARTON,53880,26940.0
ORD-2025-015162,2025-01-10,CUS-01068,prd-0007,0.17,CARTON,204840,34822.8
ORD-2025-015177,2025-01-10,CUS-01035,prd-0060,0.08,CARTON,2877000,230160.0
ORD-2025-015180,2025-01-10,CUS-01521,prd-0068,0.42,CARTON,195840,82252.79999999999
ORD-2025-015195,2025-01-10,CUS-00902,prd-0090,0.08,CARTON,452280,36182.4
ORD-2025-015196,2025-01-10,CUS-01212,prd-0090,0.67,CARTON,452280,303027.60000000003
ORD-2025-015203,2025-01-10,CUS-00615,prd-0099,2,EACH,14380,28760
ORD-2025-015212,2025-01-10,CUS-02039,prd-0128,4,EACH,20590,82360
ORD-2025-015220,2025-01-10,CUS-01017,prd-0146,0.46,CARTON,835680,384412.80000000005
ORD-2025-015221,2025-01-10,CUS-00121,prd-0148,24,EACH,27270,654480
ORD-2025-015225,2025-01-10,CUS-01447,prd-0151,5.25,CARTON,171360,899640.0
ORD-2025-015227,2025-01-10,CUS-01965,prd-0153,3,EACH,24220,72660
ORD-2025-015229,2025-01-10,CUS-01776,prd-0157,0.5,CARTON,297720,148860.0
ORD-2025-015233,2025-01-10,CUS-00182,prd-0165,9,EACH,23380,210420
ORD-2025-015238,2025-01-10,CUS-00868,prd-0170,0.19,CARTON,625320,118810.8
ORD-2025-015254,2025-01-11,CUS-02162,prd-0064,1.0,CARTON,145400,145400.0
ORD-2025-015256,2025-01-11,CUS-02157,prd-0067,0.5,CARTON,297120,148560.0
ORD-2025-015259,2025-01-11,CUS-00150,prd-0078,4,EACH,33720,134880
ORD-2025-015261,2025-01-11,CUS-01576,prd-0079,6,EACH,46870,281220
ORD-2025-015266,2025-01-11,CUS-00946,prd-0086,0.83,CARTON,338160,280672.8
ORD-2025-015270,2025-01-11,CUS-00384,prd-0090,0.58,CARTON,452280,262322.39999999997
ORD-2025-015279,2025-01-11,CUS-00862,prd-0125,0.1,CARTON,461400,46140.0
ORD-2025-015281,2025-01-11,CUS-01289,prd-0135,0.31,CARTON,1579200,489552.0
ORD-2025-015289,2025-01-11,CUS-00385,prd-0153,0.1,CARTON,1162560,116256.0
ORD-2025-015290,2025-01-11,CUS-01321,prd-0156,8,EACH,58570,468560
ORD-2025-015299,2025-01-12,CUS-01787,prd-0061,0.14,CARTON,816000,114240.00000000001
ORD-2025-015301,2025-01-12,CUS-01194,prd-0077,0.67,CARTON,186720,125102.40000000001
ORD-2025-015307,2025-01-12,CUS-01131,prd-0090,0.08,CARTON,452280,36182.4
ORD-2025-015308,2025-01-12,CUS-00200,prd-0109,8,EACH,30700,245600
ORD-2025-015318,2025-01-12,CUS-00306,prd-0167,0.08,CARTON,504720,40377.600000000006
ORD-2025-015322,2025-01-13,CUS-02172,prd-0016,0.42,CARTON,512160,215107.19999999998
ORD-2025-015327,2025-01-13,CUS-01555,prd-0037,0.42,CARTON,615600,258552.0
ORD-2025-015333,2025-01-13,CUS-00159,prd-0056,0.29,CARTON,600480,174139.19999999998
ORD-2025-015341,2025-01-13,CUS-00804,prd-0078,0.42,CARTON,404640,169948.8
ORD-2025-015344,2025-01-13,CUS-01743,prd-0086,1.75,CARTON,338160,591780.0
ORD-2025-015349,2025-01-13,CUS-01750,prd-0090,1,EACH,37690,37690
ORD-2025-015350,2025-01-13,CUS-01644,prd-0090,2.08,CARTON,452280,940742.3999999999
ORD-2025-015351,2025-01-13,CUS-00690,prd-0090,0.67,CARTON,452280,303027.60000000003
ORD-2025-015356,2025-01-13,CUS-00501,prd-0093,5,EACH,23080,115400
ORD-2025-015357,2025-01-13,CUS-00989,prd-0098,0.83,CARTON,183840,152587.19999999998
ORD-2025-015358,2025-01-13,CUS-01046,prd-0098,0.08,CARTON,183840,14707.2
ORD-2025-015360,2025-01-13,CUS-00791,prd-0103,1.42,CARTON,461760,655699.2
ORD-2025-015365,2025-01-13,CUS-00314,prd-0109,0.25,CARTON,368400,92100.0
ORD-2025-015368,2025-01-13,CUS-01552,prd-0121,0.67,CARTON,158580,106248.6
ORD-2025-015375,2025-01-13,CUS-00795,prd-0128,18,EACH,20590,370620
ORD-2025-015381,2025-01-13,CUS-02237,prd-0144,0.75,CARTON,383880,287910.0
ORD-2025-015382,2025-01-13,CUS-01190,prd-0145,0.42,CARTON,763200,320544.0
ORD-2025-015387,2025-01-13,CUS-02086,prd-0151,2.0,CARTON,171360,342720.0
ORD-2025-015388,2025-01-13,CUS-01492,prd-0151,0.5,CARTON,171360,85680.0
ORD-2025-015395,2025-01-13,CUS-01000,prd-0155,0.67,CARTON,790560,529675.2000000001
ORD-2025-015416,2025-01-14,CUS-01444,prd-0048,5.6,CARTON,84350,472360.0
ORD-2025-015420,2025-01-14,CUS-01345,prd-0060,0.1,CARTON,2877000,287700.0
ORD-2025-015423,2025-01-14,CUS-01405,prd-0061,0.14,CARTON,816000,114240.00000000001
ORD-2025-015441,2025-01-14,CUS-00857,prd-0084,3,EACH,27760,83280
ORD-2025-015447,2025-01-14,CUS-00352,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2025-015448,2025-01-14,CUS-00203,prd-0090,10,EACH,37690,376900
ORD-2025-015452,2025-01-14,CUS-01216,prd-0108,0.5,CARTON,738000,369000.0
ORD-2025-015464,2025-01-14,CUS-01661,prd-0145,0.75,CARTON,763200,572400.0
ORD-2025-015468,2025-01-14,CUS-02140,prd-0151,1.75,CARTON,171360,299880.0
ORD-2025-015473,2025-01-14,CUS-02320,prd-0160,6,EACH,32940,197640
ORD-2025-015475,2025-01-14,CUS-01459,prd-0165,0.1,CARTON,1122240,112224.0
ORD-2025-015481,2025-01-15,CUS-00785,prd-0007,14,EACH,17070,238980
ORD-2025-015487,2025-01-15,CUS-00113,prd-0022,0.08,CARTON,140160,11212.8
ORD-2025-015504,2025-01-15,CUS-01463,prd-0077,0.5,CARTON,186720,93360.0
ORD-2025-015512,2025-01-15,CUS-02374,prd-0086,0.08,CARTON,338160,27052.800000000003
ORD-2025-015517,2025-01-15,CUS-02232,prd-0090,0.67,CARTON,452280,303027.60000000003
ORD-2025-015518,2025-01-15,CUS-00217,prd-0090,0.17,CARTON,452280,76887.6
ORD-2025-015521,2025-01-15,CUS-02250,prd-0098,4,EACH,15320,61280
ORD-2025-015524,2025-01-15,CUS-01925,prd-0106,0.42,CARTON,502680,211125.59999999998
ORD-2025-015533,2025-01-15,CUS-00838,prd-0125,0.27,CARTON,461400,124578.00000000001
ORD-2025-015551,2025-01-15,CUS-01428,prd-0161,0.21,CARTON,1566720,329011.19999999995
ORD-2025-015554,2025-01-15,CUS-00075,prd-0165,0.17,CARTON,1122240,190780.80000000002
ORD-2025-015555,2025-01-15,CUS-01722,prd-0165,0.25,CARTON,1122240,280560.0
ORD-2025-015559,2025-01-16,CUS-00170,prd-0008,0.17,CARTON,196320,33374.4
ORD-2025-015575,2025-01-16,CUS-00917,prd-0076,2.5,CARTON,336600,841500.0
ORD-2025-015578,2025-01-16,CUS-02452,prd-0080,0.25,CARTON,286800,71700.0
ORD-2025-015580,2025-01-16,CUS-00006,prd-0085,0.29,CARTON,781920,226756.8
ORD-2025-015583,2025-01-16,CUS-00217,prd-0090,0.75,CARTON,452280,339210.0
ORD-2025-015591,2025-01-16,CUS-00757,prd-0108,0.12,CARTON,738000,88560.0
ORD-2025-015604,2025-01-16,CUS-01352,prd-0131,6,EACH,31140,186840
ORD-2025-015613,2025-01-16,CUS-00731,prd-0150,4.25,CARTON,191400,813450.0
ORD-2025-015621,2025-01-16,CUS-00590,prd-0166,0.17,CARTON,1231200,209304.0
ORD-2025-015630,2025-01-17,CUS-00351,prd-0039,0.25,CARTON,354480,88620.0
ORD-2025-015631,2025-01-17,CUS-01602,prd-0039,10,EACH,14770,147700
ORD-2025-015637,2025-01-17,CUS-00807,prd-0061,0.18,CARTON,816000,146880.0
ORD-2025-015646,2025-01-17,CUS-00680,prd-0072,0.3,CARTON,426000,127800.0
ORD-2025-015659,2025-01-17,CUS-00935,prd-0090,0.25,CARTON,452280,113070.0
ORD-2025-015663,2025-01-17,CUS-01539,prd-0099,0.75,CARTON,345120,258840.0
ORD-2025-015671,2025-01-17,CUS-00123,prd-0115,0.08,CARTON,1018080,81446.4
ORD-2025-015680,2025-01-17,CUS-01054,prd-0142,0.33,CARTON,624360,206038.80000000002
ORD-2025-015686,2025-01-17,CUS-02269,prd-0151,0.75,CARTON,171360,128520.0
ORD-2025-015691,2025-01-17,CUS-02463,prd-0155,5,EACH,65880,329400
ORD-2025-015694,2025-01-17,CUS-02024,prd-0162,6,EACH,28900,173400
ORD-2025-015697,2025-01-17,CUS-00866,prd-0166,0.02,CARTON,1231200,24624.0
ORD-2025-015698,2025-01-18,CUS-01576,prd-0004,0.08,CARTON,53880,4310.4
ORD-2025-015699,2025-01-18,CUS-02127,prd-0016,5,EACH,42680,213400
ORD-2025-015700,2025-01-18,CUS-01251,prd-0016,6,EACH,42680,256080
ORD-2025-015707,2025-01-18,CUS-00729,prd-0065,14,EACH,34000,476000
ORD-2025-015709,2025-01-18,CUS-00366,prd-0076,3,EACH,28050,84150
ORD-2025-015711,2025-01-18,CUS-01495,prd-0078,5,EACH,33720,168600
ORD-2025-015722,2025-01-18,CUS-02398,prd-0090,1.67,CARTON,452280,755307.6
ORD-2025-015733,2025-01-18,CUS-00346,prd-0125,0.17,CARTON,461400,78438.00000000001
ORD-2025-015757,2025-01-19,CUS-01030,prd-0115,0.04,CARTON,1018080,40723.2
ORD-2025-015769,2025-01-19,CUS-02216,prd-0156,0.42,CARTON,702840,295192.8
ORD-2025-015780,2025-01-20,CUS-02492,prd-0022,6,EACH,11680,70080
ORD-2025-015781,2025-01-20,CUS-00875,prd-0024,0.83,CARTON,58800,48804.0
ORD-2025-015799,2025-01-20,CUS-00566,prd-0076,0.25,CARTON,336600,84150.0
ORD-2025-015811,2025-01-20,CUS-01016,prd-0090,3.0,CARTON,452280,1356840.0
ORD-2025-015818,2025-01-20,CUS-00844,prd-0107,22,EACH,39590,870980
ORD-2025-015819,2025-01-20,CUS-01611,prd-0109,10,EACH,30700,307000
ORD-2025-015836,2025-01-20,CUS-00273,prd-0143,0.42,CARTON,583680,245145.59999999998
ORD-2025-015839,2025-01-20,CUS-00369,prd-0147,10,EACH,32330,323300
ORD-2025-015849,2025-01-20,CUS-00825,prd-0161,0.1,CARTON,1566720,156672.0
ORD-2025-015850,2025-01-20,CUS-01265,prd-0163,7,EACH,27790,194530
ORD-2025-015854,2025-01-21,CUS-01513,prd-0004,0.75,CARTON,53880,40410.0
ORD-2025-015861,2025-01-21,CUS-00289,prd-0039,0.21,CARTON,354480,74440.79999999999
ORD-2025-015875,2025-01-21,CUS-00037,prd-0078,12,EACH,33720,404640
ORD-2025-015879,2025-01-21,CUS-02432,prd-0082,2.08,CARTON,368760,767020.8
ORD-2025-015884,2025-01-21,CUS-01786,prd-0090,23,EACH,37690,866870
ORD-2025-015892,2025-01-21,CUS-00400,prd-0101,0.67,CARTON,271080,181623.6
ORD-2025-015900,2025-01-21,CUS-02283,prd-0118,6,EACH,23110,138660
ORD-2025-015915,2025-01-21,CUS-01051,prd-0156,0.42,CARTON,702840,295192.8
ORD-2025-015919,2025-01-21,CUS-01294,prd-0162,0.25,CARTON,693600,173400.0
ORD-2025-015936,2025-01-22,CUS-00049,prd-0061,23,EACH,16320,375360
ORD-2025-015940,2025-01-22,CUS-00972,prd-0067,0.08,CARTON,297120,23769.6
ORD-2025-015953,2025-01-22,CUS-01542,prd-0098,11,EACH,15320,168520
ORD-2025-015972,2025-01-22,CUS-02050,prd-0142,0.33,CARTON,624360,206038.80000000002
ORD-2025-015974,2025-01-22,CUS-00712,prd-0147,0.38,CARTON,775920,294849.6
ORD-2025-015977,2025-01-22,CUS-02476,prd-0151,11,EACH,42840,471240
ORD-2025-015981,2025-01-22,CUS-00983,prd-0156,8,EACH,58570,468560
ORD-2025-015982,2025-01-22,CUS-01901,prd-0156,14,EACH,58570,819980
ORD-2025-015988,2025-01-23,CUS-01808,prd-0004,0.33,CARTON,53880,17780.4
ORD-2025-015989,2025-01-23,CUS-00385,prd-0008,0.58,CARTON,196320,113865.59999999999
ORD-2025-015992,2025-01-23,CUS-01455,prd-0031,0.42,CARTON,879840,369532.8
ORD-2025-015998,2025-01-23,CUS-02236,prd-0057,3,EACH,18040,54120
ORD-2025-016008,2025-01-23,CUS-01459,prd-0086,0.25,CARTON,338160,84540.0
ORD-2025-016014,2025-01-23,CUS-02209,prd-0100,5,EACH,20780,103900
ORD-2025-016017,2025-01-23,CUS-02487,prd-0108,0.33,CARTON,738000,243540.0
ORD-2025-016021,2025-01-23,CUS-00839,prd-0117,6,EACH,17520,105120
ORD-2025-016031,2025-01-23,CUS-00363,prd-0138,2,EACH,27020,54040
ORD-2025-016035,2025-01-23,CUS-01796,prd-0146,3,EACH,34820,104460
ORD-2025-016041,2025-01-23,CUS-01905,prd-0151,1.5,CARTON,171360,257040.0
ORD-2025-016085,2025-01-24,CUS-00650,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2025-016086,2025-01-24,CUS-00534,prd-0090,7,EACH,37690,263830
ORD-2025-016099,2025-01-24,CUS-01943,prd-0116,0.28,CARTON,636480,178214.40000000002
ORD-2025-016105,2025-01-24,CUS-01673,prd-0121,6,EACH,26430,158580
ORD-2025-016106,2025-01-24,CUS-00160,prd-0121,14,EACH,26430,370020
ORD-2025-016116,2025-01-24,CUS-02008,prd-0151,0.5,CARTON,171360,85680.0
ORD-2025-016121,2025-01-24,CUS-01523,prd-0153,0.21,CARTON,1162560,244137.59999999998
ORD-2025-016122,2025-01-24,CUS-02143,prd-0153,0.23,CARTON,1162560,267388.80000000005
ORD-2025-016139,2025-01-25,CUS-01030,prd-0023,6,EACH,16940,101640
ORD-2025-016146,2025-01-25,CUS-01054,prd-0057,6,EACH,18040,108240
ORD-2025-016153,2025-01-25,CUS-01532,prd-0080,0.25,CARTON,286800,71700.0
ORD-2025-016155,2025-01-25,CUS-01998,prd-0085,0.42,CARTON,781920,328406.4
ORD-2025-016162,2025-01-25,CUS-02170,prd-0090,0.25,CARTON,452280,113070.0
ORD-2025-016167,2025-01-25,CUS-00265,prd-0100,12,EACH,20780,249360
ORD-2025-016186,2025-01-25,CUS-01050,prd-0153,0.17,CARTON,1162560,197635.2
ORD-2025-016204,2025-01-26,CUS-00435,prd-0077,1.5,CARTON,186720,280080.0
ORD-2025-016210,2025-01-26,CUS-02266,prd-0135,0.4,CARTON,1579200,631680.0
ORD-2025-016221,2025-01-27,CUS-01708,prd-0011,0.29,CARTON,412080,119503.19999999998
ORD-2025-016223,2025-01-27,CUS-01955,prd-0037,4,EACH,25650,102600
ORD-2025-016241,2025-01-27,CUS-00536,prd-0084,0.79,CARTON,666240,526329.6000000001
ORD-2025-016249,2025-01-27,CUS-00873,prd-0090,0.75,CARTON,452280,339210.0
ORD-2025-016257,2025-01-27,CUS-02086,prd-0105,7,EACH,41060,287420
ORD-2025-016262,2025-01-27,CUS-01722,prd-0115,0.4,CARTON,1018080,407232.0
ORD-2025-016264,2025-01-27,CUS-02044,prd-0120,4,EACH,14740,58960
ORD-2025-016266,2025-01-27,CUS-02255,prd-0123,0.12,CARTON,345840,41500.8
ORD-2025-016273,2025-01-27,CUS-01194,prd-0143,0.67,CARTON,583680,391065.60000000003
ORD-2025-016284,2025-01-27,CUS-02197,prd-0162,0.17,CARTON,693600,117912.0
ORD-2025-016289,2025-01-27,CUS-01548,prd-0170,0.28,CARTON,625320,175089.6
ORD-2025-016296,2025-01-28,CUS-00889,prd-0016,13,EACH,42680,554840
ORD-2025-016314,2025-01-28,CUS-00891,prd-0070,0.6,CARTON,192400,115440.0
ORD-2025-016318,2025-01-28,CUS-01079,prd-0077,1.67,CARTON,186720,311822.39999999997
ORD-2025-016319,2025-01-28,CUS-00703,prd-0082,8,EACH,30730,245840
ORD-2025-016320,2025-01-28,CUS-00493,prd-0084,0.33,CARTON,666240,219859.2
ORD-2025-016321,2025-01-28,CUS-01830,prd-0085,0.46,CARTON,781920,359683.2
ORD-2025-016326,2025-01-28,CUS-00470,prd-0090,28,EACH,37690,1055320
ORD-2025-016327,2025-01-28,CUS-00405,prd-0090,9,EACH,37690,339210
ORD-2025-016357,2025-01-28,CUS-01869,prd-0155,0.58,CARTON,790560,458524.79999999993
ORD-2025-016369,2025-01-29,CUS-02060,prd-0047,2,EACH,19060,38120
ORD-2025-016370,2025-01-29,CUS-00228,prd-0049,0.1,CARTON,181900,18190.0
ORD-2025-016371,2025-01-29,CUS-01451,prd-0049,1.5,CARTON,181900,272850.0
ORD-2025-016375,2025-01-29,CUS-01032,prd-0057,0.2,CARTON,180400,36080.0
ORD-2025-016382,2025-01-29,CUS-00557,prd-0077,2,EACH,31120,62240
ORD-2025-016388,2025-01-29,CUS-00590,prd-0083,4,EACH,23690,94760
ORD-2025-016403,2025-01-29,CUS-01772,prd-0125,0.2,CARTON,461400,92280.0
ORD-2025-016418,2025-01-29,CUS-00536,prd-0161,4,EACH,32640,130560
ORD-2025-016430,2025-01-30,CUS-01906,prd-0019,29,EACH,31240,905960
ORD-2025-016435,2025-01-30,CUS-01135,prd-0047,1.9,CARTON,190600,362140.0
ORD-2025-016440,2025-01-30,CUS-01989,prd-0061,0.12,CARTON,816000,97920.0
ORD-2025-016445,2025-01-30,CUS-01220,prd-0077,0.33,CARTON,186720,61617.600000000006
ORD-2025-016452,2025-01-30,CUS-00591,prd-0090,1.25,CARTON,452280,565350.0
ORD-2025-016453,2025-01-30,CUS-01204,prd-0090,1.33,CARTON,452280,601532.4
ORD-2025-016481,2025-01-30,CUS-01411,prd-0157,9,EACH,24810,223290
ORD-2025-016486,2025-01-30,CUS-01212,prd-0161,2,EACH,32640,65280
ORD-2025-016493,2025-01-31,CUS-02349,prd-0017,1.08,CARTON,476160,514252.80000000005
ORD-2025-016495,2025-01-31,CUS-01689,prd-0018,3,EACH,62570,187710
ORD-2025-016500,2025-01-31,CUS-01051,prd-0034,0.33,CARTON,184200,60786.0
ORD-2025-016501,2025-01-31,CUS-01991,prd-0035,4,EACH,13660,54640
ORD-2025-016514,2025-01-31,CUS-00586,prd-0065,0.58,CARTON,408000,236640.0
ORD-2025-016515,2025-01-31,CUS-01562,prd-0065,0.25,CARTON,408000,102000.0
ORD-2025-016519,2025-01-31,CUS-01554,prd-0080,0.17,CARTON,286800,48756.00000000001
ORD-2025-016538,2025-01-31,CUS-02293,prd-0096,0.75,CARTON,276720,207540.0
ORD-2025-016541,2025-01-31,CUS-01451,prd-0103,6,EACH,38480,230880
ORD-2025-016544,2025-01-31,CUS-00095,prd-0121,2.17,CARTON,158580,344118.6
ORD-2025-016549,2025-01-31,CUS-01925,prd-0125,5,EACH,15380,76900
ORD-2025-016577,2025-01-31,CUS-00332,prd-0157,0.75,CARTON,297720,223290.0
ORD-2025-016586,2025-02-01,CUS-00415,prd-0031,0.12,CARTON,879840,105580.79999999999
ORD-2025-016590,2025-02-01,CUS-01666,prd-0048,2.2,CARTON,84350,185570.0
ORD-2025-016594,2025-02-01,CUS-00361,prd-0057,0.2,CARTON,180400,36080.0
ORD-2025-016606,2025-02-01,CUS-02043,prd-0090,7,EACH,37690,263830
ORD-2025-016607,2025-02-01,CUS-00654,prd-0090,4,EACH,37690,150760
ORD-2025-016622,2025-02-01,CUS-00179,prd-0133,4,EACH,27960,111840
ORD-2025-016624,2025-02-01,CUS-01597,prd-0142,0.83,CARTON,624360,518218.80000000005
ORD-2025-016638,2025-02-01,CUS-01855,prd-0161,0.1,CARTON,1566720,156672.0
ORD-2025-016658,2025-02-02,CUS-00538,prd-0109,9,EACH,30700,276300
ORD-2025-016663,2025-02-02,CUS-01250,prd-0135,3,EACH,32900,98700
ORD-2025-016698,2025-02-03,CUS-01800,prd-0083,0.12,CARTON,568560,68227.2
ORD-2025-016701,2025-02-03,CUS-02235,prd-0085,0.38,CARTON,781920,297129.6
ORD-2025-016704,2025-02-03,CUS-00244,prd-0090,0.75,CARTON,452280,339210.0
ORD-2025-016708,2025-02-03,CUS-00604,prd-0098,0.33,CARTON,183840,60667.200000000004
ORD-2025-016712,2025-02-03,CUS-00217,prd-0122,0.75,CARTON,459360,344520.0
ORD-2025-016717,2025-02-03,CUS-00269,prd-0126,1.0,CARTON,351240,351240.0
ORD-2025-016720,2025-02-03,CUS-01630,prd-0135,0.33,CARTON,1579200,521136.0
ORD-2025-016721,2025-02-03,CUS-02297,prd-0137,0.12,CARTON,1327200,159264.0
