TxnID,TxnDate,TxnType,WarehouseID,ProductID,QtyChange,Reference,EmployeeID
TXN-001648,2025-01-18,RECEIPT,WH-LAG2,PRD-0010,19,PO-2024-01238,EMP-036
TXN-001649,2025-01-18,RECEIPT,WH-LAG1,PRD-0121,344,PO-2024-01338,EMP-005
TXN-001650,2025-01-18,RECEIPT,WH-PHC,PRD-0123,68,PO-2024-01339,EMP-014
TXN-001651,2025-01-18,RECEIPT,WH-LAG2,PRD-0035,63,PO-2025-01398,EMP-001
TXN-001652,2025-01-18,RECEIPT,WH-IBD,PRD-0039,110,PO-2025-01400,EMP-002
TXN-001653,2025-01-18,RECEIPT,WH-LAG2,PRD-0079,62,PO-2025-01411,EMP-001
TXN-001654,2025-01-18,RECEIPT,WH-IBD,PRD-0148,39,PO-2025-01427,EMP-027
TXN-001655,2025-01-19,RECEIPT,WH-PHC,PRD-0056,47,PO-2024-01253,EMP-014
TXN-001656,2025-01-19,RECEIPT,WH-IBD,PRD-0041,54,PO-2025-01357,EMP-037
TXN-001657,2025-01-19,RECEIPT,WH-ABJ,PRD-0153,179,PO-2025-01383,EMP-033
TXN-001658,2025-01-19,RECEIPT,WH-ABJ,PRD-0163,66,PO-2025-01385,EMP-028
TXN-001659,2025-01-19,RECEIPT,WH-IBD,PRD-0068,97,PO-2025-01408,EMP-027
TXN-001660,2025-01-19,RECEIPT,WH-ABJ,PRD-0166,150,PO-2025-01429,EMP-038
TXN-001661,2025-01-20,RECEIPT,WH-LAG1,PRD-0071,22,PO-2024-01259,EMP-010
TXN-001662,2025-01-20,RECEIPT,WH-LAG2,PRD-0025,59,PO-2024-01305,EMP-006
TXN-001663,2025-01-20,RECEIPT,WH-LAG1,PRD-0065,230,PO-2024-01316,EMP-015
TXN-001664,2025-01-20,RECEIPT,WH-ABJ,PRD-0088,58,PO-2024-01325,EMP-023
TXN-001665,2025-01-20,RECEIPT,WH-LAG1,PRD-0149,38,PO-2025-01380,EMP-010
TXN-001666,2025-01-20,RECEIPT,WH-LAG1,PRD-0153,237,PO-2025-01382,EMP-010
TXN-001667,2025-01-20,RECEIPT,WH-IBD,PRD-0168,25,PO-2025-01388,EMP-002
TXN-001668,2025-01-20,RECEIPT,WH-PHC,PRD-0039,152,PO-2025-01401,EMP-034
TXN-001669,2025-01-20,RECEIPT,WH-LAG2,PRD-0049,50,PO-2025-01405,EMP-016
TXN-001670,2025-01-20,RECEIPT,WH-IBD,PRD-0109,61,PO-2025-01415,EMP-037
TXN-001671,2025-01-20,RECEIPT,WH-LAG1,PRD-0138,186,PO-2025-01423,EMP-035
TXN-001672,2025-01-20,RECEIPT,WH-LAG2,PRD-0170,68,PO-2025-01430,EMP-001
TXN-001673,2025-01-21,RECEIPT,WH-LAG1,PRD-0026,124,PO-2024-01306,EMP-015
TXN-001674,2025-01-21,RECEIPT,WH-PHC,PRD-0066,7,PO-2024-01317,EMP-029
TXN-001675,2025-01-21,RECEIPT,WH-IBD,PRD-0090,585,PO-2025-01367,EMP-002
TXN-001676,2025-01-21,RECEIPT,WH-LAG1,PRD-0130,70,PO-2025-01374,EMP-010
TXN-001677,2025-01-21,RECEIPT,WH-ABJ,PRD-0167,64,PO-2025-01387,EMP-033
TXN-001678,2025-01-21,RECEIPT,WH-IBD,PRD-0092,32,PO-2025-01413,EMP-037
TXN-001679,2025-01-21,RECEIPT,WH-LAG1,PRD-0147,93,PO-2025-01426,EMP-020
TXN-001680,2025-01-22,RECEIPT,WH-LAG1,PRD-0001,93,PO-2024-01233,EMP-040
TXN-001681,2025-01-22,RECEIPT,WH-LAG2,PRD-0020,114,PO-2024-01241,EMP-026
TXN-001682,2025-01-22,RECEIPT,WH-PHC,PRD-0098,168,PO-2025-01414,EMP-019
TXN-001683,2025-01-22,RECEIPT,WH-LAG2,PRD-0151,646,PO-2025-01428,EMP-036
TXN-001684,2025-01-23,RECEIPT,WH-LAG1,PRD-0050,78,PO-2025-01359,EMP-005
TXN-001685,2025-01-23,RECEIPT,WH-LAG1,PRD-0032,34,PO-2025-01397,EMP-020
TXN-001686,2025-01-23,RECEIPT,WH-PHC,PRD-0035,69,PO-2025-01399,EMP-039
TXN-001687,2025-01-23,RECEIPT,WH-LAG1,PRD-0111,141,PO-2025-01416,EMP-025
TXN-001688,2025-01-23,RECEIPT,WH-LAG2,PRD-0122,121,PO-2025-01418,EMP-021
TXN-001689,2025-01-23,RECEIPT,WH-LAG2,PRD-0051,112,PO-2025-01435,EMP-001
TXN-001690,2025-01-23,RECEIPT,WH-ABJ,PRD-0151,565,PO-2025-01460,EMP-013
TXN-001691,2025-01-23,RECEIPT,WH-ABJ,PRD-0156,173,PO-2025-01461,EMP-033
TXN-001692,2025-01-24,RECEIPT,WH-ABJ,PRD-0020,111,PO-2024-01304,EMP-028
TXN-001693,2025-01-24,RECEIPT,WH-ABJ,PRD-0063,74,PO-2025-01439,EMP-008
TXN-001694,2025-01-24,RECEIPT,WH-ABJ,PRD-0082,78,PO-2025-01447,EMP-018
TXN-001695,2025-01-24,TRANSFER_OUT,WH-LAG1,PRD-0157,-24,TRF-00055,EMP-015
TXN-001696,2025-01-24,TRANSFER_IN,WH-ABJ,PRD-0157,24,TRF-00055,EMP-013
TXN-001697,2025-01-25,RECEIPT,WH-ABJ,PRD-0064,150,PO-2024-01315,EMP-033
TXN-001698,2025-01-25,RECEIPT,WH-ABJ,PRD-0034,29,PO-2025-01356,EMP-018
TXN-001699,2025-01-25,RECEIPT,WH-PHC,PRD-0064,81,PO-2025-01407,EMP-029
TXN-001700,2025-01-25,RECEIPT,WH-PHC,PRD-0132,56,PO-2025-01421,EMP-039
TXN-001701,2025-01-25,RECEIPT,WH-LAG2,PRD-0082,88,PO-2025-01446,EMP-031
TXN-001702,2025-01-26,RECEIPT,WH-LAG1,PRD-0135,226,PO-2025-01422,EMP-015
TXN-001703,2025-01-27,RECEIPT,WH-LAG1,PRD-0100,618,PO-2025-01369,EMP-025
TXN-001704,2025-01-27,RECEIPT,WH-ABJ,PRD-0048,70,PO-2025-01404,EMP-028
TXN-001705,2025-01-27,RECEIPT,WH-PHC,PRD-0122,113,PO-2025-01419,EMP-029
TXN-001706,2025-01-27,RECEIPT,WH-LAG1,PRD-0128,143,PO-2025-01420,EMP-015
TXN-001707,2025-01-27,RECEIPT,WH-LAG1,PRD-0059,99,PO-2025-01436,EMP-010
TXN-001708,2025-01-27,RECEIPT,WH-LAG1,PRD-0079,114,PO-2025-01444,EMP-030
TXN-001709,2025-01-27,RECEIPT,WH-PHC,PRD-0079,43,PO-2025-01445,EMP-024
TXN-001710,2025-01-27,RECEIPT,WH-ABJ,PRD-0157,91,PO-2025-01462,EMP-038
TXN-001711,2025-01-27,RECEIPT,WH-LAG1,PRD-0162,81,PO-2025-01463,EMP-025
TXN-001712,2025-01-27,TRANSFER_OUT,WH-LAG2,PRD-0136,-12,TRF-00056,EMP-031
TXN-001713,2025-01-27,TRANSFER_IN,WH-IBD,PRD-0136,12,TRF-00056,EMP-037
TXN-001714,2025-01-28,RECEIPT,WH-LAG1,PRD-0047,144,PO-2025-01403,EMP-010
TXN-001715,2025-01-28,RECEIPT,WH-LAG1,PRD-0143,82,PO-2025-01456,EMP-035
TXN-001716,2025-01-29,RECEIPT,WH-PHC,PRD-0046,59,PO-2025-01402,EMP-004
TXN-001717,2025-01-29,RECEIPT,WH-IBD,PRD-0131,80,PO-2025-01455,EMP-027
TXN-001718,2025-01-29,RECEIPT,WH-PHC,PRD-0143,39,PO-2025-01457,EMP-039
TXN-001719,2025-01-30,RECEIPT,WH-ABJ,PRD-0118,226,PO-2025-01417,EMP-028
TXN-001720,2025-01-30,RECEIPT,WH-PHC,PRD-0103,78,PO-2025-01450,EMP-004
TXN-001721,2025-01-30,RECEIPT,WH-LAG2,PRD-0145,71,PO-2025-01458,EMP-026
TXN-001722,2025-01-30,RECEIPT,WH-PHC,PRD-0146,42,PO-2025-01459,EMP-004
TXN-001723,2025-01-31,RECEIPT,WH-LAG2,PRD-0033,57,PO-2025-01432,EMP-021
TXN-001724,2025-01-31,RECEIPT,WH-LAG2,PRD-0034,32,PO-2025-01433,EMP-001
TXN-001725,2025-01-31,RECEIPT,WH-PHC,PRD-0096,18,PO-2025-01449,EMP-034
TXN-001726,2025-01-31,RECEIPT,WH-LAG1,PRD-0082,203,PO-2025-01474,EMP-010
TXN-001727,2025-01-31,ADJUSTMENT,WH-LAG1,PRD-0123,-1,DAMAGE,EMP-040
TXN-001728,2025-01-31,ADJUSTMENT,WH-LAG1,PRD-0092,-1,EXPIRY,EMP-015
TXN-001729,2025-01-31,ADJUSTMENT,WH-LAG1,PRD-0086,-1,SHRINKAGE,EMP-020
TXN-001730,2025-01-31,ADJUSTMENT,WH-LAG1,PRD-0095,-2,EXPIRY,EMP-025
TXN-001731,2025-01-31,ADJUSTMENT,WH-LAG1,PRD-0057,-2,SHRINKAGE,EMP-015
TXN-001732,2025-01-31,ADJUSTMENT,WH-LAG2,PRD-0010,-1,EXPIRY,EMP-021
TXN-001733,2025-01-31,ADJUSTMENT,WH-LAG2,PRD-0015,-1,EXPIRY,EMP-016
TXN-001734,2025-01-31,ADJUSTMENT,WH-LAG2,PRD-0052,-2,DAMAGE,EMP-011
TXN-001735,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0093,-1,SHRINKAGE,EMP-032
TXN-001736,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0081,-1,SHRINKAGE,EMP-002
TXN-001737,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0158,-1,SHRINKAGE,EMP-017
TXN-001738,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0133,-1,SHRINKAGE,EMP-027
TXN-001739,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0120,-2,EXPIRY,EMP-032
TXN-001740,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0122,-1,DAMAGE,EMP-012
TXN-001741,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0162,-2,SHRINKAGE,EMP-002
TXN-001742,2025-01-31,ADJUSTMENT,WH-IBD,PRD-0081,-1,DAMAGE,EMP-037
TXN-001743,2025-01-31,ADJUSTMENT,WH-ABJ,PRD-0038,-2,DAMAGE,EMP-038
TXN-001744,2025-01-31,ADJUSTMENT,WH-ABJ,PRD-0048,-1,DAMAGE,EMP-028
TXN-001745,2025-01-31,ADJUSTMENT,WH-ABJ,PRD-0061,-2,EXPIRY,EMP-038
TXN-001746,2025-01-31,ADJUSTMENT,WH-ABJ,PRD-0137,-1,DAMAGE,EMP-023
TXN-001747,2025-01-31,ADJUSTMENT,WH-ABJ,PRD-0043,-2,SHRINKAGE,EMP-023
TXN-001748,2025-01-31,ADJUSTMENT,WH-PHC,PRD-0162,-2,EXPIRY,EMP-014
TXN-001749,2025-01-31,ADJUSTMENT,WH-PHC,PRD-0043,-2,EXPIRY,EMP-039
TXN-001750,2025-01-31,ADJUSTMENT,WH-PHC,PRD-0109,-1,SHRINKAGE,EMP-039
TXN-001751,2025-01-31,ADJUSTMENT,WH-PHC,PRD-0049,-2,EXPIRY,EMP-019
TXN-001752,2025-01-31,ADJUSTMENT,WH-PHC,PRD-0058,-1,EXPIRY,EMP-034
TXN-001753,2025-01-31,ADJUSTMENT,WH-PHC,PRD-0024,-2,SHRINKAGE,EMP-029
TXN-001754,2025-02-01,RECEIPT,WH-PHC,PRD-0048,47,PO-2025-01358,EMP-034
TXN-001755,2025-02-01,RECEIPT,WH-LAG1,PRD-0027,32,PO-2025-01394,EMP-030
TXN-001756,2025-02-01,RECEIPT,WH-LAG1,PRD-0080,166,PO-2025-01412,EMP-025
TXN-001757,2025-02-01,RECEIPT,WH-IBD,PRD-0061,111,PO-2025-01438,EMP-017
TXN-001758,2025-02-01,RECEIPT,WH-LAG1,PRD-0093,179,PO-2025-01448,EMP-025
TXN-001759,2025-02-01,RECEIPT,WH-PHC,PRD-0075,23,PO-2025-01472,EMP-019
TXN-001760,2025-02-02,RECEIPT,WH-LAG2,PRD-0061,133,PO-2025-01437,EMP-036
TXN-001761,2025-02-02,RECEIPT,WH-PHC,PRD-0155,63,PO-2025-01485,EMP-009
TXN-001762,2025-02-02,TRANSFER_OUT,WH-LAG1,PRD-0131,-33,TRF-00057,EMP-025
TXN-001763,2025-02-02,TRANSFER_IN,WH-PHC,PRD-0131,33,TRF-00057,EMP-029
TXN-001764,2025-02-03,RECEIPT,WH-LAG1,PRD-0086,546,PO-2025-01366,EMP-040
TXN-001765,2025-02-03,RECEIPT,WH-IBD,PRD-0005,55,PO-2025-01391,EMP-027
TXN-001766,2025-02-03,RECEIPT,WH-LAG2,PRD-0006,33,PO-2025-01393,EMP-031
TXN-001767,2025-02-03,RECEIPT,WH-ABJ,PRD-0127,40,PO-2025-01454,EMP-028
TXN-001768,2025-02-03,RECEIPT,WH-LAG2,PRD-0168,37,PO-2025-01464,EMP-021
TXN-001769,2025-02-03,RECEIPT,WH-LAG1,PRD-0062,150,PO-2025-01470,EMP-015
TXN-001770,2025-02-03,RECEIPT,WH-LAG1,PRD-0127,95,PO-2025-01481,EMP-025
TXN-001771,2025-02-04,RECEIPT,WH-PHC,PRD-0070,51,PO-2025-01409,EMP-019
TXN-001772,2025-02-04,RECEIPT,WH-LAG2,PRD-0071,20,PO-2025-01441,EMP-006
TXN-001773,2025-02-04,RECEIPT,WH-LAG1,PRD-0115,161,PO-2025-01452,EMP-025
TXN-001774,2025-02-04,RECEIPT,WH-ABJ,PRD-0067,97,PO-2025-01471,EMP-008
TXN-001775,2025-02-04,RECEIPT,WH-PHC,PRD-0116,60,PO-2025-01479,EMP-004
TXN-001776,2025-02-04,RECEIPT,WH-LAG2,PRD-0127,35,PO-2025-01482,EMP-001
TXN-001777,2025-02-04,RECEIPT,WH-IBD,PRD-0143,49,PO-2025-01483,EMP-037
TXN-001778,2025-02-05,RECEIPT,WH-LAG2,PRD-0019,99,PO-2025-01353,EMP-026
TXN-001779,2025-02-05,RECEIPT,WH-IBD,PRD-0002,26,PO-2025-01390,EMP-012
TXN-001780,2025-02-05,RECEIPT,WH-LAG1,PRD-0074,177,PO-2025-01442,EMP-005
TXN-001781,2025-02-05,RECEIPT,WH-IBD,PRD-0162,60,PO-2025-01486,EMP-017
TXN-001782,2025-02-06,RECEIPT,WH-ABJ,PRD-0027,31,PO-2025-01467,EMP-028
TXN-001783,2025-02-06,RECEIPT,WH-PHC,PRD-0040,50,PO-2025-01468,EMP-024
TXN-001784,2025-02-06,RECEIPT,WH-IBD,PRD-0103,78,PO-2025-01477,EMP-032
TXN-001785,2025-02-06,RECEIPT,WH-IBD,PRD-0116,49,PO-2025-01478,EMP-037
TXN-001786,2025-02-06,RECEIPT,WH-LAG1,PRD-0067,117,PO-2025-01505,EMP-040
TXN-001787,2025-02-06,RECEIPT,WH-ABJ,PRD-0136,70,PO-2025-01523,EMP-018
TXN-001788,2025-02-07,RECEIPT,WH-PHC,PRD-0074,82,PO-2025-01443,EMP-009
TXN-001789,2025-02-08,RECEIPT,WH-LAG1,PRD-0125,561,PO-2025-01453,EMP-025
TXN-001790,2025-02-08,RECEIPT,WH-ABJ,PRD-0148,56,PO-2025-01484,EMP-003
TXN-001791,2025-02-08,RECEIPT,WH-LAG1,PRD-0035,107,PO-2025-01498,EMP-015
TXN-001792,2025-02-08,RECEIPT,WH-LAG2,PRD-0053,14,PO-2025-01503,EMP-001
TXN-001793,2025-02-08,RECEIPT,WH-LAG1,PRD-0081,166,PO-2025-01508,EMP-020
TXN-001794,2025-02-08,RECEIPT,WH-LAG1,PRD-0145,132,PO-2025-01527,EMP-035
TXN-001795,2025-02-09,RECEIPT,WH-PHC,PRD-0005,68,PO-2025-01392,EMP-034
TXN-001796,2025-02-09,RECEIPT,WH-LAG2,PRD-0064,82,PO-2025-01440,EMP-011
TXN-001797,2025-02-09,RECEIPT,WH-IBD,PRD-0107,30,PO-2025-01451,EMP-012
TXN-001798,2025-02-09,RECEIPT,WH-PHC,PRD-0167,76,PO-2025-01487,EMP-014
TXN-001799,2025-02-09,RECEIPT,WH-LAG1,PRD-0037,155,PO-2025-01499,EMP-005
TXN-001800,2025-02-09,RECEIPT,WH-PHC,PRD-0041,46,PO-2025-01501,EMP-009
TXN-001801,2025-02-09,RECEIPT,WH-IBD,PRD-0142,91,PO-2025-01525,EMP-007
TXN-001802,2025-02-09,RECEIPT,WH-LAG2,PRD-0166,145,PO-2025-01533,EMP-011
TXN-001803,2025-02-09,TRANSFER_OUT,WH-PHC,PRD-0077,-68,TRF-00058,EMP-014
TXN-001804,2025-02-09,TRANSFER_IN,WH-IBD,PRD-0077,68,TRF-00058,EMP-002
TXN-001805,2025-02-10,RECEIPT,WH-ABJ,PRD-0028,73,PO-2025-01395,EMP-008
TXN-001806,2025-02-10,RECEIPT,WH-LAG1,PRD-0005,145,PO-2025-01431,EMP-020
TXN-001807,2025-02-10,RECEIPT,WH-PHC,PRD-0120,148,PO-2025-01480,EMP-009
TXN-001808,2025-02-10,RECEIPT,WH-LAG1,PRD-0039,349,PO-2025-01500,EMP-020
TXN-001809,2025-02-10,RECEIPT,WH-PHC,PRD-0165,194,PO-2025-01532,EMP-029
TXN-001810,2025-02-11,RECEIPT,WH-ABJ,PRD-0046,76,PO-2025-01469,EMP-028
TXN-001811,2025-02-11,RECEIPT,WH-ABJ,PRD-0076,120,PO-2025-01473,EMP-023
TXN-001812,2025-02-11,RECEIPT,WH-LAG2,PRD-0045,72,PO-2025-01502,EMP-016
TXN-001813,2025-02-12,RECEIPT,WH-IBD,PRD-0048,39,PO-2025-01434,EMP-037
TXN-001814,2025-02-13,RECEIPT,WH-IBD,PRD-0096,23,PO-2025-01510,EMP-022
TXN-001815,2025-02-13,RECEIPT,WH-PHC,PRD-0101,29,PO-2025-01511,EMP-039
TXN-001816,2025-02-13,RECEIPT,WH-ABJ,PRD-0125,353,PO-2025-01518,EMP-003
TXN-001817,2025-02-13,RECEIPT,WH-LAG2,PRD-0143,51,PO-2025-01526,EMP-036
TXN-001818,2025-02-13,RECEIPT,WH-LAG1,PRD-0146,78,PO-2025-01528,EMP-025
TXN-001819,2025-02-13,TRANSFER_OUT,WH-LAG2,PRD-0113,-20,TRF-00059,EMP-011
TXN-001820,2025-02-13,TRANSFER_IN,WH-LAG1,PRD-0113,20,TRF-00059,EMP-035
TXN-001821,2025-02-14,RECEIPT,WH-PHC,PRD-0033,65,PO-2025-01497,EMP-009
TXN-001822,2025-02-14,RECEIPT,WH-ABJ,PRD-0104,40,PO-2025-01512,EMP-018
TXN-001823,2025-02-14,RECEIPT,WH-LAG2,PRD-0139,90,PO-2025-01524,EMP-031
TXN-001824,2025-02-14,RECEIPT,WH-LAG1,PRD-0165,242,PO-2025-01531,EMP-020
TXN-001825,2025-02-14,RECEIPT,WH-LAG1,PRD-0077,407,PO-2025-01548,EMP-035
TXN-001826,2025-02-15,RECEIPT,WH-PHC,PRD-0001,52,PO-2025-01465,EMP-009
TXN-001827,2025-02-15,RECEIPT,WH-PHC,PRD-0090,849,PO-2025-01475,EMP-024
TXN-001828,2025-02-15,RECEIPT,WH-IBD,PRD-0126,33,PO-2025-01519,EMP-022
TXN-001829,2025-02-15,RECEIPT,WH-ABJ,PRD-0128,114,PO-2025-01520,EMP-013
TXN-001830,2025-02-15,RECEIPT,WH-LAG2,PRD-0132,53,PO-2025-01521,EMP-036
TXN-001831,2025-02-15,RECEIPT,WH-ABJ,PRD-0154,67,PO-2025-01529,EMP-013
TXN-001832,2025-02-15,RECEIPT,WH-LAG1,PRD-0161,728,PO-2025-01530,EMP-030
TXN-001833,2025-02-15,RECEIPT,WH-LAG1,PRD-0012,82,PO-2025-01537,EMP-005
TXN-001834,2025-02-15,RECEIPT,WH-IBD,PRD-0049,41,PO-2025-01539,EMP-022
TXN-001835,2025-02-15,RECEIPT,WH-IBD,PRD-0155,36,PO-2025-01565,EMP-017
TXN-001836,2025-02-15,TRANSFER_OUT,WH-LAG1,PRD-0143,-25,TRF-00060,EMP-015
TXN-001837,2025-02-15,TRANSFER_IN,WH-ABJ,PRD-0143,25,TRF-00060,EMP-038
TXN-001838,2025-02-16,RECEIPT,WH-PHC,PRD-0100,322,PO-2025-01476,EMP-019
TXN-001839,2025-02-16,RECEIPT,WH-LAG1,PRD-0016,157,PO-2025-01492,EMP-025
TXN-001840,2025-02-16,RECEIPT,WH-LAG2,PRD-0017,55,PO-2025-01493,EMP-036
TXN-001841,2025-02-16,RECEIPT,WH-LAG1,PRD-0055,88,PO-2025-01504,EMP-030
TXN-001842,2025-02-16,RECEIPT,WH-IBD,PRD-0086,185,PO-2025-01509,EMP-007
TXN-001843,2025-02-16,RECEIPT,WH-LAG2,PRD-0135,161,PO-2025-01522,EMP-001
TXN-001844,2025-02-16,RECEIPT,WH-LAG2,PRD-0004,224,PO-2025-01534,EMP-036
TXN-001845,2025-02-17,RECEIPT,WH-PHC,PRD-0020,95,PO-2025-01495,EMP-004
TXN-001846,2025-02-17,RECEIPT,WH-IBD,PRD-0115,86,PO-2025-01514,EMP-022
TXN-001847,2025-02-17,RECEIPT,WH-LAG2,PRD-0120,101,PO-2025-01515,EMP-026
TXN-001848,2025-02-17,RECEIPT,WH-IBD,PRD-0122,91,PO-2025-01516,EMP-037
TXN-001849,2025-02-17,RECEIPT,WH-PHC,PRD-0049,36,PO-2025-01540,EMP-034
TXN-001850,2025-02-17,RECEIPT,WH-LAG1,PRD-0060,243,PO-2025-01546,EMP-035
TXN-001851,2025-02-17,RECEIPT,WH-IBD,PRD-0081,49,PO-2025-01550,EMP-007
TXN-001852,2025-02-17,RECEIPT,WH-LAG1,PRD-0151,1515,PO-2025-01563,EMP-020
TXN-001853,2025-02-17,TRANSFER_OUT,WH-LAG1,PRD-0086,-128,TRF-00061,EMP-015
TXN-001854,2025-02-17,TRANSFER_IN,WH-LAG2,PRD-0086,128,TRF-00061,EMP-026
TXN-001855,2025-02-19,RECEIPT,WH-PHC,PRD-0004,240,PO-2025-01535,EMP-014
TXN-001856,2025-02-19,RECEIPT,WH-LAG1,PRD-0126,91,PO-2025-01560,EMP-020
TXN-001857,2025-02-19,RECEIPT,WH-PHC,PRD-0156,128,PO-2025-01566,EMP-019
TXN-001858,2025-02-19,TRANSFER_OUT,WH-LAG2,PRD-0008,-11,TRF-00062,EMP-011
TXN-001859,2025-02-19,TRANSFER_IN,WH-LAG1,PRD-0008,11,TRF-00062,EMP-015
TXN-001860,2025-02-20,RECEIPT,WH-LAG1,PRD-0008,92,PO-2025-01536,EMP-035
TXN-001861,2025-02-20,RECEIPT,WH-IBD,PRD-0085,96,PO-2025-01551,EMP-007
TXN-001862,2025-02-20,RECEIPT,WH-LAG2,PRD-0109,83,PO-2025-01555,EMP-001
TXN-001863,2025-02-20,RECEIPT,WH-LAG2,PRD-0115,101,PO-2025-01556,EMP-036
TXN-001864,2025-02-21,RECEIPT,WH-ABJ,PRD-0003,27,PO-2025-01466,EMP-018
TXN-001865,2025-02-22,RECEIPT,WH-LAG1,PRD-0009,51,PO-2025-01489,EMP-030
TXN-001866,2025-02-22,RECEIPT,WH-LAG2,PRD-0009,23,PO-2025-01490,EMP-031
TXN-001867,2025-02-22,RECEIPT,WH-ABJ,PRD-0016,162,PO-2025-01538,EMP-028
TXN-001868,2025-02-22,RECEIPT,WH-IBD,PRD-0125,296,PO-2025-01559,EMP-037
TXN-001869,2025-02-22,RECEIPT,WH-PHC,PRD-0168,29,PO-2025-01569,EMP-019
TXN-001870,2025-02-22,RECEIPT,WH-IBD,PRD-0004,144,PO-2025-01570,EMP-002
TXN-001871,2025-02-22,RECEIPT,WH-IBD,PRD-0035,68,PO-2025-01574,EMP-022
TXN-001872,2025-02-23,RECEIPT,WH-IBD,PRD-0017,40,PO-2025-01494,EMP-022
TXN-001873,2025-02-23,RECEIPT,WH-LAG1,PRD-0139,128,PO-2025-01561,EMP-030
TXN-001874,2025-02-23,RECEIPT,WH-PHC,PRD-0144,67,PO-2025-01562,EMP-024
TXN-001875,2025-02-23,RECEIPT,WH-IBD,PRD-0167,59,PO-2025-01567,EMP-012
TXN-001876,2025-02-23,RECEIPT,WH-LAG1,PRD-0168,57,PO-2025-01568,EMP-030
TXN-001877,2025-02-23,RECEIPT,WH-ABJ,PRD-0011,102,PO-2025-01571,EMP-033
TXN-001878,2025-02-23,RECEIPT,WH-PHC,PRD-0058,61,PO-2025-01580,EMP-029
TXN-001879,2025-02-23,RECEIPT,WH-ABJ,PRD-0109,113,PO-2025-01590,EMP-023
TXN-001880,2025-02-24,RECEIPT,WH-LAG1,PRD-0113,144,PO-2025-01513,EMP-005
TXN-001881,2025-02-24,RECEIPT,WH-LAG1,PRD-0056,85,PO-2025-01542,EMP-035
TXN-001882,2025-02-24,RECEIPT,WH-ABJ,PRD-0120,165,PO-2025-01557,EMP-033
TXN-001883,2025-02-24,RECEIPT,WH-LAG1,PRD-0122,167,PO-2025-01558,EMP-020
TXN-001884,2025-02-24,RECEIPT,WH-LAG2,PRD-0154,49,PO-2025-01564,EMP-021
TXN-001885,2025-02-24,RECEIPT,WH-ABJ,PRD-0039,211,PO-2025-01576,EMP-008
TXN-001886,2025-02-24,RECEIPT,WH-ABJ,PRD-0054,52,PO-2025-01579,EMP-028
TXN-001887,2025-02-24,TRANSFER_OUT,WH-IBD,PRD-0021,-16,TRF-00063,EMP-027
TXN-001888,2025-02-24,TRANSFER_IN,WH-ABJ,PRD-0021,16,TRF-00063,EMP-018
TXN-001889,2025-02-25,RECEIPT,WH-PHC,PRD-0022,25,PO-2025-01572,EMP-009
TXN-001890,2025-02-25,RECEIPT,WH-ABJ,PRD-0103,107,PO-2025-01589,EMP-033
TXN-001891,2025-02-25,RECEIPT,WH-LAG2,PRD-0110,25,PO-2025-01591,EMP-016
TXN-001892,2025-02-25,RECEIPT,WH-LAG2,PRD-0141,61,PO-2025-01596,EMP-021
TXN-001893,2025-02-25,RECEIPT,WH-PHC,PRD-0163,70,PO-2025-01599,EMP-014
TXN-001894,2025-02-26,RECEIPT,WH-LAG2,PRD-0057,152,PO-2025-01543,EMP-036
TXN-001895,2025-02-26,RECEIPT,WH-ABJ,PRD-0083,159,PO-2025-01586,EMP-013
TXN-001896,2025-02-26,RECEIPT,WH-LAG2,PRD-0128,65,PO-2025-01595,EMP-006
TXN-001897,2025-02-26,TRANSFER_OUT,WH-ABJ,PRD-0046,-18,TRF-00064,EMP-038
TXN-001898,2025-02-26,TRANSFER_IN,WH-LAG2,PRD-0046,18,TRF-00064,EMP-021
TXN-001899,2025-02-27,RECEIPT,WH-IBD,PRD-0055,63,PO-2025-01541,EMP-037
TXN-001900,2025-02-27,RECEIPT,WH-LAG1,PRD-0076,178,PO-2025-01547,EMP-025
TXN-001901,2025-02-27,RECEIPT,WH-ABJ,PRD-0035,99,PO-2025-01575,EMP-038
TXN-001902,2025-02-27,RECEIPT,WH-LAG1,PRD-0073,41,PO-2025-01583,EMP-040
TXN-001903,2025-02-27,RECEIPT,WH-ABJ,PRD-0119,24,PO-2025-01592,EMP-003
TXN-001904,2025-02-27,RECEIPT,WH-PHC,PRD-0084,83,PO-2025-01611,EMP-039
TXN-001905,2025-02-28,RECEIPT,WH-LAG1,PRD-0010,29,PO-2025-01491,EMP-025
TXN-001906,2025-02-28,RECEIPT,WH-LAG1,PRD-0023,124,PO-2025-01496,EMP-010
TXN-001907,2025-02-28,RECEIPT,WH-LAG2,PRD-0072,44,PO-2025-01507,EMP-026
TXN-001908,2025-02-28,RECEIPT,WH-LAG1,PRD-0124,85,PO-2025-01517,EMP-030
TXN-001909,2025-02-28,RECEIPT,WH-LAG2,PRD-0058,42,PO-2025-01607,EMP-001
